0.1257530514121483,0.05561957854751322,0.22023730616353696,0.06677516485366039,0.13744746820841053,0.16785258640748282,0.060713864260192575,0.04790755723200061,0.061293159201791014,0.05640026371326349,
0.16397954508455392,0.05561957854751322,0.1437843188187257,0.06677516485366039,0.09922097453600488,0.20607908007988845,0.060713864260192575,0.04790755723200061,0.061293159201791014,0.09462675738566914,
0.18356305356671915,0.05436244481668799,0.17186451523190333,0.038681013798592144,0.05747597768643443,0.20795015463397443,0.03516986931235744,0.07203863818708947,0.0797925487259946,0.09910178404024687,
0.16061553761104358,0.0882281027451959,0.12158822353989997,0.12121668895674344,0.040745989056583214,0.18873918368392728,0.04055852945549122,0.057539912560262724,0.14309090661804053,0.037676925772812175,
0.23158003951421943,0.05357171954914783,0.06485225707904123,0.10113559918381113,0.13238678558686415,0.16167241679005526,0.058478438597185115,0.04614364738713459,0.09585543566912516,0.05432366064341604,
0.2012502133231945,0.11817626687705245,0.03815822700827419,0.12449839634281647,0.14288618913146522,0.09512595333933213,0.05607179533846958,0.07047800462215795,0.09972777614421187,0.053627177873025504,
0.16448087580728585,0.0763374043856283,0.08586411976176199,0.08541171599896384,0.04961486656644295,0.19872598752442427,0.08048125973626483,0.10115885466927485,0.11204713253047735,0.045877783019475586,
0.17755408532275396,0.060223873593188794,0.15568705961740611,0.07230294066100916,0.06604372059873888,0.140356788510856,0.06573987401641937,0.0518734364093354,0.14914903590081835,0.061069185369473804,
0.09254190721215177,0.02545493650320471,0.030814954231999488,0.08304479482721994,0.09789399086263416,0.42671550076653986,0.11526035566751394,0.03942023391389924,0.06304110001318343,0.025812226001653372,
0.16841380507702508,0.11702350119684589,0.06819049574708992,0.06792673070049317,0.06518520985678765,0.11586324798707155,0.0469230032332269,0.0952369104430891,0.1559724730449194,0.09926462271345123,
0.26624173471530266,0.07484858594898035,0.08148590793634629,0.10283455587878042,0.05623082727532101,0.11678979380336818,0.07773563580250563,0.07047800462215795,0.09972777614421187,0.053627177873025504,
0.18522054054836928,0.06282422846295158,0.07605305652610071,0.1186029875899759,0.06889536563964514,0.18959527403741003,0.1117565399323161,0.05411323492992742,0.06923273310350439,0.06370603922979934,
