march,supporters,the,friday,sanaa,rally,tribal,guards,flames,protesters,meeting,members,allies,his,fist,child,dignity,attack,national,giant,
the,shiite,january,capital,city,are,have,marib,protecting,borders,soldiers,september,militiamen,since,overran,streets,protest,yemenis,over,that,
yemen,the,caption,photos,sanaa,january,unrest,presidential,guard,clashes,palace,houthi,yemeni,rebels,stand,movement,street,men,their,february,
march,out,monday,damaged,wearing,men,demonstration,spring,houthis,aligned,forces,region,shiite-dominated,iran,another,fear,government,proxies,aden,saudi-led,
presidential,palace,the,saturday,three,people,wounded,off,bomb,where,went,gate,fourth,anniversary,flags,security,neutral,two,commanders,official,
