6,forced 2012 James had been ignominiously resign to head UK News admitting rod he publisher titles the News the as chair had become a lightning criticism Times Sun defunct now World the 
6,plays deal A strengths James ran 28 buy to he Star Fox-owned 31 executive he TV Warner Time Asian broadcaster was chief assets film 
10,acquired Global Liberty stake the broadcaster Fox British satellite 
12,said Fox 21st combine 21st confirm Fox Century to Century has which companies the can made that stake a two we proposal a Warner Time month last % 39 BSkyB News formal owner 
13,has Fox 21st currently more cash dol 5bn add could Century sheet its potentially more dol 10bn-plus completes if balance successfully create buyout a to Europe Sky businesses Fox Italian German pay-TV 
