0.09297845817161203,0.08147921158287415,0.6794211561984773,0.07098834842798338,0.07513282561905311,
0.029413381324517082,0.6472790988487489,0.02848125845574528,0.20890793193479887,0.08591832943618984,
0.042674581298973634,0.037396740140086066,0.041322205225472745,0.48343773734311063,0.39516873599235697,
0.021424238358592678,0.018774564394257433,0.790323767388528,0.061626565591516955,0.10785086426710484,
0.09297845817161203,0.08147921158287415,0.28649500561549746,0.07098834842798338,0.4680589762020331,
0.5529361499566262,0.05126447962301047,0.056645615094359635,0.044663916976614794,0.29448983834938897,
0.09763156277675249,0.6239046422181462,0.030368682587362958,0.02394508940386112,0.22415002301387726,
0.2617470930789027,0.1412948092321598,0.02681471466059527,0.4307387535150159,0.13940462951332633,
0.2419143051218579,0.06810006365054237,0.23945160659947626,0.38773825000653817,0.06279577462158517,
0.17553293923717866,0.029434348302494282,0.6003019781238826,0.025644526161410105,0.1690862081750343,
0.4033593955512644,0.21773914726623145,0.2216646123516181,0.03258171952774727,0.12465512530313892,
