0,Amount accounts campaign Main dol 1,000,600 Sources TOTAL Center Politics Responsive Coordinated effort get-out-the-vote records filed Commission Election oppose to Menendez ballot Created chairman dol flights The Commission NJ Service Internal dol effort recall Menendez 60,400 Menendez disclosed Menendez Sen. Election Law Enforcement Revenue 104,000 Coordinated effort get-out-the-vote dol 700,000 has taking trips several Bob Menendez ballot plane Melgen Salomon private 
0,Amount accounts campaign Main dol 1,000,600 Sources TOTAL Center Politics Responsive Coordinated effort get-out-the-vote records filed Commission Election oppose to Menendez ballot Created chairman dol flights The Commission NJ Service Internal dol effort recall Menendez 60,400 Menendez disclosed Menendez Sen. Election Law Enforcement Revenue 104,000 Coordinated effort get-out-the-vote dol 700,000 has taking trips several Bob Menendez ballot plane Melgen Salomon private 
