1.txt,0.87863745,0.970452886,1.062268322,1.154083758,1.245899194,1.337714629,1.429530065,1.521345501,1.613160937
2.txt,1.522103808,1.738831892,1.955559975,2.172288059,2.389016142,2.605744226,2.822472309,3.039200393,3.255928476
3.txt,3.595969625,3.438943143,3.28191666,3.124890178,2.967863696,2.810837213,2.653810731,2.496784249,2.339757766
5.txt,3.325799516,3.403224929,3.480650342,3.558075755,3.635501168,3.712926581,3.790351994,3.867777407,3.94520282
6.txt,1.005584292,1.04278067,1.079977049,1.117173427,1.154369805,1.191566184,1.228762562,1.265958941,1.303155319
8.txt,1.06905459,1.105733314,1.142412038,1.179090761,1.215769485,1.252448208,1.289126932,1.325805656,1.362484379
11.txt,2.094096871,2.122928646,2.151760422,2.180592197,2.209423973,2.238255748,2.267087524,2.2959193,2.324751075
12.txt,3.087816505,2.844126886,2.600437268,2.356747649,2.11305803,1.869368412,1.625678793,1.381989175,1.138299556
15.txt,4.520202221,4.150260556,3.780318891,3.410377227,3.040435562,2.670493897,2.300552232,1.930610568,1.560668903
16.txt,1.577127825,1.724370947,1.871614068,2.01885719,2.166100312,2.313343433,2.460586555,2.607829676,2.755072798
17.txt,1.066515165,1.013464654,0.960414144,0.907363634,0.854313123,0.801262613,0.748212103,0.695161592,0.642111082
19.txt,1.89677865,2.168409374,2.440040098,2.711670822,2.983301545,3.254932269,3.526562993,3.798193717,4.069824441
21.txt,1.2815288,1.296924823,1.312320846,1.327716868,1.343112891,1.358508914,1.373904936,1.389300959,1.404696982
23.txt,1.010810433,1.010217714,1.009624994,1.009032275,1.008439555,1.007846835,1.007254116,1.006661396,1.006068677
24.txt,1.814262422,1.71185506,1.609447698,1.507040336,1.404632974,1.302225612,1.19981825,1.097410888,0.995003526
