
1.txt,7.208909816840007,6.833329248603002,6.457748680365994,6.082168112128988,5.706587543891983,5.331006975654978,4.955426407417971,4.579845839180964,4.204265270943959,
4.txt,8.604459533822414,7.859999861499046,7.115540189175676,6.371080516852307,5.62662084452894,4.882161172205571,4.137701499882203,3.393241827558835,2.648782155235467,
9.txt,9.724110091417547,9.42012917242031,9.116148253423072,8.812167334425833,8.508186415428598,8.204205496431358,7.90022457743412,7.596243658436883,7.292262739439645,
10.txt,7.612591109748779,7.096787443128999,6.580983776509218,6.065180109889437,5.549376443269656,5.033572776649876,4.517769110030096,4.001965443410315,3.486161776790534,
11.txt,8.052101029022516,7.341300809724457,6.630500590426394,5.919700371128333,5.208900151830273,4.498099932532211,3.78729971323415,3.076499493936089,2.365699274638028,
13.txt,5.795049519537226,5.71171427774554,5.628379035953854,5.545043794162167,5.461708552370481,5.3783733105787945,5.295038068787109,5.211702826995422,5.128367585203737,
15.txt,5.641618846478901,5.293620964063921,4.945623081648938,4.597625199233957,4.249627316818975,3.9016294344039935,3.553631551989012,3.2056336695740297,2.8576357871590483,
16.txt,
17.txt,18.304892348681733,16.504566864248922,14.704241379816107,12.903915895383296,11.103590410950485,9.303264926517674,7.5029394420848625,5.70261395765205,3.9022884732192393,
19.txt,7.7914927319117275,7.297872043188418,6.804251354465107,6.310630665741797,5.817009977018486,5.323389288295175,4.829768599571865,4.336147910848554,3.842527222125244,
20.txt,6.204366638899641,5.71171268359446,5.219058728289276,4.726404772984094,4.233750817678911,3.7410968623737286,3.2484429070685463,2.755788951763364,2.2631349964581817,
21.txt,5.902537225494245,5.387327743576613,4.87211826165898,4.356908779741348,3.841699297823715,3.326489815906083,2.811280333988451,2.296070852070819,1.7808613701531866,
26.txt,7.481346563925383,7.300598975111191,7.119851386296994,6.9391037974828,6.758356208668605,6.577608619854414,6.396861031040219,6.216113442226024,6.03536585341183,
27.txt,7.7191404347322985,7.229467932233882,6.739795429735466,6.250122927237051,5.760450424738633,5.270777922240218,4.781105419741802,4.2914329172433865,3.8017604147449706,
30.txt,8.809108162342369,8.28191284125675,7.7547175201711305,7.227522199085512,6.700326877999894,6.173131556914275,5.645936235828657,5.1187409147430385,4.59154559365742,
31.txt,9.933611797770407,9.18236459615314,8.431117394535873,7.679870192918606,6.928622991301337,6.177375789684069,5.426128588066803,4.674881386449535,3.923634184832267,
