
2.txt,3.1914746237219154,3.522128388471155,3.852782153220394,4.183435917969634,4.514089682718873,4.844743447468112,5.175397212217351,5.506050976966591,5.836704741715829,
4.txt,1.6385623158830038,1.6753146528927378,1.7120669899024716,1.7488193269122054,1.7855716639219397,1.822324000931674,1.8590763379414077,1.8958286749511415,1.9325810119608757,
7.txt,1.809467199088424,2.0171244193035784,2.2247816395187323,2.432438859733886,2.64009607994904,2.847753300164195,3.0554105203793487,3.2630677405945026,3.470724960809657,
8.txt,1.2752103018156018,1.4294369161040847,1.5836635303925677,1.7378901446810504,1.8921167589695331,2.0463433732580163,2.200569987546499,2.354796601834982,2.5090232161234645,
9.txt,2.4728176772622135,2.4982193163712534,2.5236209554802933,2.549022594589333,2.5744242336983727,2.599825872807412,2.625227511916452,2.650629151025492,2.6760307901345315,
10.txt,1.5170438192216888,1.63470767080584,1.752371522389991,1.870035373974142,1.987699225558293,2.105363077142444,2.223026928726595,2.340690780310746,2.4583546318948972,
12.txt,1.5699291028324363,1.5380482267916031,1.5061673507507694,1.474286474709936,1.4424055986691027,1.4105247226282693,1.3786438465874358,1.3467629705466024,1.3148820945057689,
13.txt,1.7638609893777981,1.9259119998823264,2.0879630103868543,2.2500140208913826,2.412065031395911,2.5741160419004396,2.7361670524049675,2.898218062909496,3.0602690734140237,
14.txt,3.290903443658359,3.6912561870747824,4.091608930491207,4.491961673907629,4.8923144173240525,5.292667160740475,5.693019904156898,6.093372647573323,6.493725390989747,
15.txt,2.4199076649901,2.631916770900144,2.8439258768101876,3.055934982720232,3.2679440886302755,3.4799531945403204,3.6919623004503634,3.903971406360408,4.115980512270451,
16.txt,2.375693171844446,2.642104566540904,2.908515961237362,3.1749273559338205,3.441338750630279,3.707750145326737,3.9741615400231947,4.240572934719653,4.506984329416111,
18.txt,4.801059618969894,4.775634731237872,4.75020984350585,4.724784955773828,4.699360068041805,4.6739351803097815,4.648510292577759,4.623085404845737,4.597660517113715,
19.txt,3.1934074513653017,2.9453698873609833,2.6973323233566644,2.4492947593523455,2.201257195348027,1.9532196313437087,1.7051820673393898,1.4571445033350712,1.2091069393307525,
20.txt,1.6126092543870278,1.5622991893153753,1.5119891242437222,1.4616790591720694,1.411368994100417,1.3610589290287645,1.3107488639571114,1.2604387988854588,1.210128733813806,
