1.txt,1.176177871,1.066287342,0.956396812,0.846506282,0.736615753,0.626725223,0.516834693,0.406944164,0.297053634
2.txt,3.750886949,3.505004709,3.259122469,3.013240228,2.767357988,2.521475747,2.275593507,2.029711267,1.783829026
3.txt,4.46440532,4.038197094,3.611988869,3.185780644,2.759572419,2.333364194,1.907155968,1.480947743,1.054739518
4.txt,4.446778833,3.971296607,3.49581438,3.020332154,2.544849927,2.069367701,1.593885475,1.118403248,0.642921022
6.txt,0.712199111,0.633065877,0.553932642,0.474799407,0.395666173,0.316532938,0.237399704,0.158266469,0.079133235
7.txt,2.801155857,2.510193049,2.21923024,1.928267432,1.637304623,1.346341815,1.055379006,0.764416198,0.473453389
8.txt,3.359957784,3.005233452,2.65050912,2.295784788,1.941060456,1.586336123,1.231611791,0.876887459,0.522163127
12.txt,3.744391398,3.34695222,2.949513042,2.552073864,2.154634686,1.757195508,1.35975633,0.962317151,0.564877973
14.txt,3.630448733,3.245669851,2.860890969,2.476112087,2.091333205,1.706554323,1.321775441,0.936996559,0.552217677
15.txt,9.633401499,8.705425128,7.777448758,6.849472387,5.921496016,4.993519645,4.065543275,3.137566904,2.209590533
17.txt,9.355523851,8.603690353,7.851856854,7.100023356,6.348189857,5.596356359,4.84452286,4.092689362,3.340855863
18.txt,3.757601771,3.399416618,3.041231465,2.683046312,2.324861159,1.966676006,1.608490853,1.2503057,0.892120547
20.txt,4.500511713,4.112931392,3.725351071,3.33777075,2.950190429,2.562610108,2.175029787,1.787449466,1.399869145
21.txt,4.60362,4.131784113,3.659948225,3.188112338,2.716276451,2.244440564,1.772604677,1.30076879,0.828932903
22.txt,4.721463946,4.341635609,3.961807272,3.581978935,3.202150598,2.82232226,2.442493923,2.062665586,1.682837249
