3.txt0.1,12.387804102888616,3.txt0.2,11.550305205843284,3.txt0.30000000000000004,10.712806308797955,3.txt0.4,9.875307411752626,3.txt0.5,9.037808514707294,3.txt0.6,8.200309617661963,3.txt0.7,7.3628107206166336,3.txt0.7999999999999999,6.525311823571302,3.txt0.8999999999999999,5.687812926525972,
4.txt0.1,9.152691731992617,4.txt0.2,8.767725659545118,4.txt0.30000000000000004,8.38275958709762,4.txt0.4,7.997793514650123,4.txt0.5,7.612827442202626,4.txt0.6,7.227861369755128,4.txt0.7,6.8428952973076305,4.txt0.7999999999999999,6.457929224860133,4.txt0.8999999999999999,6.072963152412636,
5.txt0.1,1.7663047805153265,5.txt0.2,1.7667508202347555,5.txt0.30000000000000004,1.767196859954184,5.txt0.4,1.767642899673613,5.txt0.5,1.7680889393930417,5.txt0.6,1.7685349791124705,5.txt0.7,1.7689810188318993,5.txt0.7999999999999999,1.7694270585513283,5.txt0.8999999999999999,1.7698730982707573,
7.txt0.1,12.247085091638912,7.txt0.2,11.884947662742857,7.txt0.30000000000000004,11.522810233846798,7.txt0.4,11.160672804950746,7.txt0.5,10.79853537605469,7.txt0.6,10.436397947158635,7.txt0.7,10.074260518262582,7.txt0.7999999999999999,9.712123089366527,7.txt0.8999999999999999,9.349985660470473,
11.txt0.1,4.710473972108131,11.txt0.2,5.501531767194561,11.txt0.30000000000000004,6.29258956228099,11.txt0.4,7.083647357367421,11.txt0.5,7.874705152453851,11.txt0.6,8.66576294754028,11.txt0.7,9.45682074262671,11.txt0.7999999999999999,10.24787853771314,11.txt0.8999999999999999,11.038936332799572,
12.txt0.1,3.3425104947852513,12.txt0.2,3.9758553393844265,12.txt0.30000000000000004,4.609200183983602,12.txt0.4,5.242545028582776,12.txt0.5,5.875889873181952,12.txt0.6,6.509234717781127,12.txt0.7,7.142579562380303,12.txt0.7999999999999999,7.775924406979477,12.txt0.8999999999999999,8.409269251578653,
13.txt0.1,2.409189275775655,13.txt0.2,2.569763028345601,13.txt0.30000000000000004,2.7303367809155468,13.txt0.4,2.8909105334854925,13.txt0.5,3.0514842860554383,13.txt0.6,3.2120580386253845,13.txt0.7,3.37263179119533,13.txt0.7999999999999999,3.5332055437652756,13.txt0.8999999999999999,3.6937792963352214,
17.txt0.1,5.254275883130847,17.txt0.2,5.64071455715496,17.txt0.30000000000000004,6.027153231179074,17.txt0.4,6.413591905203187,17.txt0.5,6.800030579227299,17.txt0.6,7.186469253251412,17.txt0.7,7.572907927275524,17.txt0.7999999999999999,7.959346601299636,17.txt0.8999999999999999,8.345785275323749,
18.txt0.1,6.508505318191136,18.txt0.2,6.50793096873679,18.txt0.30000000000000004,6.507356619282445,18.txt0.4,6.506782269828097,18.txt0.5,6.5062079203737495,18.txt0.6,6.505633570919403,18.txt0.7,6.505059221465058,18.txt0.7999999999999999,6.5044848720107105,18.txt0.8999999999999999,6.503910522556364,
19.txt0.1,6.177088055344706,19.txt0.2,7.76886901578192,19.txt0.30000000000000004,9.360649976219133,19.txt0.4,10.952430936656347,19.txt0.5,12.544211897093561,19.txt0.6,14.13599285753077,19.txt0.7,15.727773817967984,19.txt0.7999999999999999,17.319554778405198,19.txt0.8999999999999999,18.91133573884241,
topic=0.1
3.txt0.1,10.369171523505692,3.txt0.2,9.832869198508913,3.txt0.30000000000000004,9.29656687351213,3.txt0.4,8.760264548515348,3.txt0.5,8.223962223518567,3.txt0.6,7.687659898521787,3.txt0.7,7.151357573525006,3.txt0.7999999999999999,6.6150552485282255,3.txt0.8999999999999999,6.078752923531444,
4.txt0.1,7.22493434064516,4.txt0.2,7.160826400055914,4.txt0.30000000000000004,7.096718459466668,4.txt0.4,7.032610518877424,4.txt0.5,6.968502578288178,4.txt0.6,6.904394637698933,4.txt0.7,6.840286697109688,4.txt0.7999999999999999,6.776178756520443,4.txt0.8999999999999999,6.712070815931198,
5.txt0.1,1.2649086642149094,5.txt0.2,1.459375916728406,5.txt0.30000000000000004,1.6538431692419022,5.txt0.4,1.8483104217553985,5.txt0.5,2.042777674268895,5.txt0.6,2.2372449267823913,5.txt0.7,2.4317121792958876,5.txt0.7999999999999999,2.626179431809384,5.txt0.8999999999999999,2.82064668432288,
7.txt0.1,10.43681762019635,7.txt0.2,10.201773031252259,7.txt0.30000000000000004,9.966728442308165,7.txt0.4,9.731683853364073,7.txt0.5,9.49663926441998,7.txt0.6,9.261594675475889,7.txt0.7,9.026550086531795,7.txt0.7999999999999999,8.791505497587702,7.txt0.8999999999999999,8.55646090864361,
11.txt0.1,4.185209771487026,11.txt0.2,5.096410080014244,11.txt0.30000000000000004,6.007610388541459,11.txt0.4,6.918810697068676,11.txt0.5,7.8300110055958925,11.txt0.6,8.741211314123111,11.txt0.7,9.65241162265033,11.txt0.7999999999999999,10.563611931177546,11.txt0.8999999999999999,11.474812239704764,
12.txt0.1,3.294008128834145,12.txt0.2,3.895714413534219,12.txt0.30000000000000004,4.4974206982342935,12.txt0.4,5.099126982934366,12.txt0.5,5.70083326763444,12.txt0.6,6.302539552334513,12.txt0.7,6.904245837034587,12.txt0.7999999999999999,7.505952121734661,12.txt0.8999999999999999,8.107658406434735,
13.txt0.1,1.662505806249487,13.txt0.2,1.8366825726908398,13.txt0.30000000000000004,2.010859339132192,13.txt0.4,2.185036105573544,13.txt0.5,2.3592128720148957,13.txt0.6,2.5333896384562484,13.txt0.7,2.7075664048976003,13.txt0.7999999999999999,2.8817431713389525,13.txt0.8999999999999999,3.0559199377803044,
