24.txt0.1,-0.081478417,24.txt0.2,null,24.txt0.30000000000000004,null,24.txt0.4,null,24.txt0.5,null,24.txt0.6,null,24.txt0.7,null,24.txt0.7999999999999999,null,24.txt0.8999999999999999,null,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt0.1,-2.483112603,2.txt0.2,-1.779171718,2.txt0.30000000000000004,-1.075230832,2.txt0.4,-0.371289947,2.txt0.5,0.332650938,2.txt0.6,1.036591823,2.txt0.7,1.740532709,2.txt0.7999999999999999,2.444473594,2.txt0.8999999999999999,3.148414479,,,,,,,,,,,,,,,,,
4.txt0.1,-2.992407099,4.txt0.2,-2.927303292,4.txt0.30000000000000004,-2.862199485,4.txt0.4,-2.797095677,4.txt0.5,-2.73199187,4.txt0.6,-2.666888063,4.txt0.7,-2.601784256,4.txt0.7999999999999999,-2.536680448,4.txt0.8999999999999999,-2.471576641,,,,,,,,,,,,,,,,,
5.txt0.1,-5.591503123,5.txt0.2,-5.746103715,5.txt0.30000000000000004,-5.900704308,5.txt0.4,-6.055304901,5.txt0.5,-6.209905493,5.txt0.6,-6.364506086,5.txt0.7,-6.519106679,5.txt0.7999999999999999,-6.673707271,5.txt0.8999999999999999,-6.828307864,,,,,,,,,,,,,,,,,
7.txt0.1,0.755144961,7.txt0.2,1.078019971,7.txt0.30000000000000004,1.40089498,7.txt0.4,1.72376999,7.txt0.5,2.046644999,7.txt0.6,2.369520009,7.txt0.7,2.692395018,7.txt0.7999999999999999,3.015270028,7.txt0.8999999999999999,3.338145037,,,,,,,,,,,,,,,,,
8.txt0.1,-9.536218396,8.txt0.2,-9.639967647,8.txt0.30000000000000004,-9.743716898,8.txt0.4,-9.84746615,8.txt0.5,-9.951215401,8.txt0.6,-10.05496465,8.txt0.7,-10.1587139,8.txt0.7999999999999999,-10.26246315,8.txt0.8999999999999999,-10.36621241,,,,,,,,,,,,,,,,,
12.txt0.1,-7.058993165,12.txt0.2,-7.026546991,12.txt0.30000000000000004,-6.994100816,12.txt0.4,-6.961654642,12.txt0.5,-6.929208468,12.txt0.6,-6.896762294,12.txt0.7,-6.864316119,12.txt0.7999999999999999,-6.831869945,12.txt0.8999999999999999,-6.799423771,,,,,,,,,,,,,,,,,
15.txt0.1,-0.962306813,15.txt0.2,-1.25179692,15.txt0.30000000000000004,-1.541287027,15.txt0.4,-1.830777134,15.txt0.5,-2.120267241,15.txt0.6,-2.409757348,15.txt0.7,-2.699247455,15.txt0.7999999999999999,-2.988737562,15.txt0.8999999999999999,-3.278227669,,,,,,,,,,,,,,,,,
16.txt0.1,-0.863198158,16.txt0.2,-0.733792118,16.txt0.30000000000000004,-0.604386078,16.txt0.4,-0.474980039,16.txt0.5,-0.345573999,16.txt0.6,-0.21616796,16.txt0.7,-0.08676192,16.txt0.7999999999999999,0.04264412,16.txt0.8999999999999999,0.172050159,,,,,,,,,,,,,,,,,
18.txt0.1,-6.89248582,18.txt0.2,-7.141125729,18.txt0.30000000000000004,-7.389765639,18.txt0.4,-7.638405548,18.txt0.5,-7.887045457,18.txt0.6,-8.135685366,18.txt0.7,-8.384325275,18.txt0.7999999999999999,-8.632965184,18.txt0.8999999999999999,-8.881605093,,,,,,,,,,,,,,,,,
21.txt0.1,-4.050065837,21.txt0.2,-4.129164078,21.txt0.30000000000000004,-4.20826232,21.txt0.4,-4.287360562,21.txt0.5,-4.366458804,21.txt0.6,-4.445557046,21.txt0.7,-4.524655288,21.txt0.7999999999999999,-4.60375353,21.txt0.8999999999999999,-4.682851771,,,,,,,,,,,,,,,,,
24.txt0.1,-0.081478417,24.txt0.2,-0.054996536,24.txt0.30000000000000004,-0.028514656,24.txt0.4,-0.002032775,24.txt0.5,0.024449106,24.txt0.6,0.050930986,24.txt0.7,0.077412867,24.txt0.7999999999999999,0.103894747,24.txt0.8999999999999999,0.130376628,,,,,,,,,,,,,,,,,
topic=0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt0.1,-0.118597831,2.txt0.2,0.381899487,2.txt0.30000000000000004,0.882396805,2.txt0.4,1.382894123,2.txt0.5,1.883391441,2.txt0.6,2.383888759,2.txt0.7,2.884386077,2.txt0.7999999999999999,3.384883396,2.txt0.8999999999999999,3.885380714,,,,,,,,,,,,,,,,,
4.txt0.1,-2.611331802,4.txt0.2,-2.333500929,4.txt0.30000000000000004,-2.055670056,4.txt0.4,-1.777839182,4.txt0.5,-1.500008309,4.txt0.6,-1.222177435,4.txt0.7,-0.944346562,4.txt0.7999999999999999,-0.666515689,4.txt0.8999999999999999,-0.388684815,,,,,,,,,,,,,,,,,
5.txt0.1,-3.312845705,5.txt0.2,-3.391261285,5.txt0.30000000000000004,-3.469676865,5.txt0.4,-3.548092446,5.txt0.5,-3.626508026,5.txt0.6,-3.704923606,5.txt0.7,-3.783339186,5.txt0.7999999999999999,-3.861754767,5.txt0.8999999999999999,-3.940170347,,,,,,,,,,,,,,,,,
7.txt0.1,0.745396031,7.txt0.2,0.871920206,7.txt0.30000000000000004,0.99844438,7.txt0.4,1.124968555,7.txt0.5,1.25149273,7.txt0.6,1.378016904,7.txt0.7,1.504541079,7.txt0.7999999999999999,1.631065254,7.txt0.8999999999999999,1.757589428,,,,,,,,,,,,,,,,,
8.txt0.1,-7.601668945,8.txt0.2,-7.659137995,8.txt0.30000000000000004,-7.716607045,8.txt0.4,-7.774076094,8.txt0.5,-7.831545144,8.txt0.6,-7.889014194,8.txt0.7,-7.946483244,8.txt0.7999999999999999,-8.003952293,8.txt0.8999999999999999,-8.061421343,,,,,,,,,,,,,,,,,
12.txt0.1,-4.9990891,12.txt0.2,-5.070340493,12.txt0.30000000000000004,-5.141591885,12.txt0.4,-5.212843277,12.txt0.5,-5.28409467,12.txt0.6,-5.355346062,12.txt0.7,-5.426597454,12.txt0.7999999999999999,-5.497848847,12.txt0.8999999999999999,-5.569100239,,,,,,,,,,,,,,,,,
15.txt0.1,1.000552856,15.txt0.2,0.797043165,15.txt0.30000000000000004,0.593533473,15.txt0.4,0.390023782,15.txt0.5,0.18651409,15.txt0.6,-0.016995601,15.txt0.7,-0.220505293,15.txt0.7999999999999999,-0.424014984,15.txt0.8999999999999999,-0.627524676,,,,,,,,,,,,,,,,,
16.txt0.1,-1.115205566,16.txt0.2,-0.699031149,16.txt0.30000000000000004,-0.282856732,16.txt0.4,0.133317685,16.txt0.5,0.549492102,16.txt0.6,0.965666519,16.txt0.7,1.381840936,16.txt0.7999999999999999,1.798015353,16.txt0.8999999999999999,2.21418977,,,,,,,,,,,,,,,,,
18.txt0.1,-5.563030281,18.txt0.2,-5.731780412,18.txt0.30000000000000004,-5.900530543,18.txt0.4,-6.069280674,18.txt0.5,-6.238030805,18.txt0.6,-6.406780936,18.txt0.7,-6.575531067,18.txt0.7999999999999999,-6.744281198,18.txt0.8999999999999999,-6.91303133,,,,,,,,,,,,,,,,,
21.txt0.1,-3.06252193,21.txt0.2,-3.09450453,21.txt0.30000000000000004,-3.126487131,21.txt0.4,-3.158469732,21.txt0.5,-3.190452333,21.txt0.6,-3.222434934,21.txt0.7,-3.254417535,21.txt0.7999999999999999,-3.286400135,21.txt0.8999999999999999,-3.318382736,,,,,,,,,,,,,,,,,
24.txt0.1,0.454482405,24.txt0.2,0.689891668,24.txt0.30000000000000004,0.925300932,24.txt0.4,1.160710195,24.txt0.5,1.396119459,24.txt0.6,1.631528722,24.txt0.7,1.866937985,24.txt0.7999999999999999,2.102347249,24.txt0.8999999999999999,2.337756512,,,,,,,,,,,,,,,,,
topic=0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt0.1,1.09854817,2.txt0.2,1.299453413,2.txt0.30000000000000004,1.500358656,2.txt0.4,1.7012639,2.txt0.5,1.902169143,2.txt0.6,2.103074386,2.txt0.7,2.303979629,2.txt0.7999999999999999,2.504884873,2.txt0.8999999999999999,2.705790116,,,,,,,,,,,,,,,,,
4.txt0.1,-1.005421517,4.txt0.2,-0.814190963,4.txt0.30000000000000004,-0.622960408,4.txt0.4,-0.431729853,4.txt0.5,-0.240499299,4.txt0.6,-0.049268744,4.txt0.7,0.14196181,4.txt0.7999999999999999,0.333192365,4.txt0.8999999999999999,0.524422919,,,,,,,,,,,,,,,,,
5.txt0.1,-1.645706596,5.txt0.2,-1.798548842,5.txt0.30000000000000004,-1.951391087,5.txt0.4,-2.104233333,5.txt0.5,-2.257075578,5.txt0.6,-2.409917824,5.txt0.7,-2.56276007,5.txt0.7999999999999999,-2.715602315,5.txt0.8999999999999999,-2.868444561,,,,,,,,,,,,,,,,,
7.txt0.1,0.532679971,7.txt0.2,0.644108807,7.txt0.30000000000000004,0.755537643,7.txt0.4,0.866966479,7.txt0.5,0.978395315,7.txt0.6,1.089824151,7.txt0.7,1.201252988,7.txt0.7999999999999999,1.312681824,7.txt0.8999999999999999,1.42411066,,,,,,,,,,,,,,,,,
8.txt0.1,-6.263048281,8.txt0.2,-6.393207841,8.txt0.30000000000000004,-6.523367401,8.txt0.4,-6.653526961,8.txt0.5,-6.783686521,8.txt0.6,-6.913846081,8.txt0.7,-7.044005641,8.txt0.7999999999999999,-7.174165201,8.txt0.8999999999999999,-7.304324761,,,,,,,,,,,,,,,,,
12.txt0.1,-2.912753441,12.txt0.2,-3.150060572,12.txt0.30000000000000004,-3.387367703,12.txt0.4,-3.624674834,12.txt0.5,-3.861981964,12.txt0.6,-4.099289095,12.txt0.7,-4.336596226,12.txt0.7999999999999999,-4.573903357,12.txt0.8999999999999999,-4.811210488,,,,,,,,,,,,,,,,,
15.txt0.1,1.627222973,15.txt0.2,1.453084108,15.txt0.30000000000000004,1.278945243,15.txt0.4,1.104806377,15.txt0.5,0.930667512,15.txt0.6,0.756528646,15.txt0.7,0.582389781,15.txt0.7999999999999999,0.408250916,15.txt0.8999999999999999,0.23411205,,,,,,,,,,,,,,,,,
16.txt0.1,-0.046402632,16.txt0.2,0.24455076,16.txt0.30000000000000004,0.535504153,16.txt0.4,0.826457545,16.txt0.5,1.117410938,16.txt0.6,1.40836433,16.txt0.7,1.699317722,16.txt0.7999999999999999,1.990271115,16.txt0.8999999999999999,2.281224507,,,,,,,,,,,,,,,,,
18.txt0.1,-4.499747325,18.txt0.2,-4.669901066,18.txt0.30000000000000004,-4.840054807,18.txt0.4,-5.010208548,18.txt0.5,-5.180362289,18.txt0.6,-5.350516029,18.txt0.7,-5.52066977,18.txt0.7999999999999999,-5.690823511,18.txt0.8999999999999999,-5.860977252,,,,,,,,,,,,,,,,,
21.txt0.1,-3.260590829,21.txt0.2,-3.181929822,21.txt0.30000000000000004,-3.103268816,21.txt0.4,-3.024607809,21.txt0.5,-2.945946802,21.txt0.6,-2.867285795,21.txt0.7,-2.788624789,21.txt0.7999999999999999,-2.709963782,21.txt0.8999999999999999,-2.631302775,,,,,,,,,,,,,,,,,
24.txt0.1,1.405284214,24.txt0.2,1.35983544,24.txt0.30000000000000004,1.314386667,24.txt0.4,1.268937893,24.txt0.5,1.22348912,24.txt0.6,1.178040346,24.txt0.7,1.132591573,24.txt0.7999999999999999,1.087142799,24.txt0.8999999999999999,1.041694026,,,,,,,,,,,,,,,,,
topic=0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt0.1,0.009495018,2.txt0.2,0.192494232,2.txt0.30000000000000004,0.375493446,2.txt0.4,0.55849266,2.txt0.5,0.741491874,2.txt0.6,0.924491088,2.txt0.7,1.107490302,2.txt0.7999999999999999,1.290489516,2.txt0.8999999999999999,1.47348873,,,,,,,,,,,,,,,,,
4.txt0.1,-1.153450733,4.txt0.2,-0.93806732,4.txt0.30000000000000004,-0.722683908,4.txt0.4,-0.507300495,4.txt0.5,-0.291917083,4.txt0.6,-0.07653367,4.txt0.7,0.138849742,4.txt0.7999999999999999,0.354233155,4.txt0.8999999999999999,0.569616567,,,,,,,,,,,,,,,,,
5.txt0.1,-2.442594414,5.txt0.2,-2.528899929,5.txt0.30000000000000004,-2.615205444,5.txt0.4,-2.701510959,5.txt0.5,-2.787816474,5.txt0.6,-2.874121989,5.txt0.7,-2.960427504,5.txt0.7999999999999999,-3.046733019,5.txt0.8999999999999999,-3.133038534,,,,,,,,,,,,,,,,,
7.txt0.1,0.353145418,7.txt0.2,0.426799534,7.txt0.30000000000000004,0.50045365,7.txt0.4,0.574107766,7.txt0.5,0.647761883,7.txt0.6,0.721415999,7.txt0.7,0.795070115,7.txt0.7999999999999999,0.868724231,7.txt0.8999999999999999,0.942378348,,,,,,,,,,,,,,,,,
8.txt0.1,-6.019629015,8.txt0.2,-6.121303205,8.txt0.30000000000000004,-6.222977394,8.txt0.4,-6.324651584,8.txt0.5,-6.426325773,8.txt0.6,-6.527999963,8.txt0.7,-6.629674152,8.txt0.7999999999999999,-6.731348342,8.txt0.8999999999999999,-6.833022531,,,,,,,,,,,,,,,,,
12.txt0.1,-2.611133482,12.txt0.2,-2.816025035,12.txt0.30000000000000004,-3.020916588,12.txt0.4,-3.225808141,12.txt0.5,-3.430699694,12.txt0.6,-3.635591247,12.txt0.7,-3.8404828,12.txt0.7999999999999999,-4.045374353,12.txt0.8999999999999999,-4.250265906,,,,,,,,,,,,,,,,,
15.txt0.1,1.769820696,15.txt0.2,1.571374445,15.txt0.30000000000000004,1.372928194,15.txt0.4,1.174481943,15.txt0.5,0.976035692,15.txt0.6,0.777589441,15.txt0.7,0.57914319,15.txt0.7999999999999999,0.380696939,15.txt0.8999999999999999,0.182250688,,,,,,,,,,,,,,,,,
16.txt0.1,-0.761020556,16.txt0.2,-0.380573768,16.txt0.30000000000000004,-1.27E-04,16.txt0.4,0.380319808,16.txt0.5,0.760766596,16.txt0.6,1.141213385,16.txt0.7,1.521660173,16.txt0.7999999999999999,1.902106961,16.txt0.8999999999999999,2.282553749,,,,,,,,,,,,,,,,,
18.txt0.1,-4.272922971,18.txt0.2,-4.457161741,18.txt0.30000000000000004,-4.641400511,18.txt0.4,-4.825639281,18.txt0.5,-5.009878051,18.txt0.6,-5.194116821,18.txt0.7,-5.378355591,18.txt0.7999999999999999,-5.562594361,18.txt0.8999999999999999,-5.746833131,,,,,,,,,,,,,,,,,
21.txt0.1,-3.686514622,21.txt0.2,-3.575766831,21.txt0.30000000000000004,-3.46501904,21.txt0.4,-3.354271248,21.txt0.5,-3.243523457,21.txt0.6,-3.132775666,21.txt0.7,-3.022027874,21.txt0.7999999999999999,-2.911280083,21.txt0.8999999999999999,-2.800532292,,,,,,,,,,,,,,,,,
24.txt0.1,0.433858542,24.txt0.2,0.530452,24.txt0.30000000000000004,0.627045458,24.txt0.4,0.723638916,24.txt0.5,0.820232374,24.txt0.6,0.916825832,24.txt0.7,1.01341929,24.txt0.7999999999999999,1.110012748,24.txt0.8999999999999999,1.206606206,,,,,,,,,,,,,,,,,
topic=0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt0.1,1.399804627,2.txt0.2,1.629190655,2.txt0.30000000000000004,1.858576683,2.txt0.4,2.087962711,2.txt0.5,2.317348739,2.txt0.6,2.546734767,2.txt0.7,2.776120795,2.txt0.7999999999999999,3.005506823,2.txt0.8999999999999999,3.234892851,,,,,,,,,,,,,,,,,
4.txt0.1,-1.396410395,4.txt0.2,-1.061811457,4.txt0.30000000000000004,-0.727212519,4.txt0.4,-0.392613581,4.txt0.5,-0.058014643,4.txt0.6,0.276584294,4.txt0.7,0.611183232,4.txt0.7999999999999999,0.94578217,4.txt0.8999999999999999,1.280381108,,,,,,,,,,,,,,,,,
5.txt0.1,-0.687021125,5.txt0.2,-0.78521763,5.txt0.30000000000000004,-0.883414135,5.txt0.4,-0.981610639,5.txt0.5,-1.079807144,5.txt0.6,-1.178003648,5.txt0.7,-1.276200153,5.txt0.7999999999999999,-1.374396658,5.txt0.8999999999999999,-1.472593162,,,,,,,,,,,,,,,,,
7.txt0.1,1.703395756,7.txt0.2,1.724447144,7.txt0.30000000000000004,1.745498531,7.txt0.4,1.766549919,7.txt0.5,1.787601306,7.txt0.6,1.808652694,7.txt0.7,1.829704082,7.txt0.7999999999999999,1.850755469,7.txt0.8999999999999999,1.871806857,,,,,,,,,,,,,,,,,
8.txt0.1,-5.07933436,8.txt0.2,-5.101969559,8.txt0.30000000000000004,-5.124604757,8.txt0.4,-5.147239956,8.txt0.5,-5.169875154,8.txt0.6,-5.192510353,8.txt0.7,-5.215145551,8.txt0.7999999999999999,-5.237780749,8.txt0.8999999999999999,-5.260415948,,,,,,,,,,,,,,,,,
12.txt0.1,-1.123447742,12.txt0.2,-1.323280713,12.txt0.30000000000000004,-1.523113684,12.txt0.4,-1.722946655,12.txt0.5,-1.922779627,12.txt0.6,-2.122612598,12.txt0.7,-2.322445569,12.txt0.7999999999999999,-2.52227854,12.txt0.8999999999999999,-2.722111511,,,,,,,,,,,,,,,,,
15.txt0.1,1.999456185,15.txt0.2,1.947075405,15.txt0.30000000000000004,1.894694625,15.txt0.4,1.842313845,15.txt0.5,1.789933065,15.txt0.6,1.737552285,15.txt0.7,1.685171505,15.txt0.7999999999999999,1.632790725,15.txt0.8999999999999999,1.580409945,,,,,,,,,,,,,,,,,
16.txt0.1,0.040481733,16.txt0.2,0.250408083,16.txt0.30000000000000004,0.460334432,16.txt0.4,0.670260782,16.txt0.5,0.880187132,16.txt0.6,1.090113481,16.txt0.7,1.300039831,16.txt0.7999999999999999,1.50996618,16.txt0.8999999999999999,1.71989253,,,,,,,,,,,,,,,,,
18.txt0.1,-3.378485207,18.txt0.2,-3.527581705,18.txt0.30000000000000004,-3.676678203,18.txt0.4,-3.825774702,18.txt0.5,-3.9748712,18.txt0.6,-4.123967698,18.txt0.7,-4.273064197,18.txt0.7999999999999999,-4.422160695,18.txt0.8999999999999999,-4.571257194,,,,,,,,,,,,,,,,,
21.txt0.1,-3.231925742,21.txt0.2,-2.969664997,21.txt0.30000000000000004,-2.707404251,21.txt0.4,-2.445143506,21.txt0.5,-2.182882761,21.txt0.6,-1.920622016,21.txt0.7,-1.658361271,21.txt0.7999999999999999,-1.396100525,21.txt0.8999999999999999,-1.13383978,,,,,,,,,,,,,,,,,
24.txt0.1,0.782437953,24.txt0.2,1.01576922,24.txt0.30000000000000004,1.249100486,24.txt0.4,1.482431753,24.txt0.5,1.71576302,24.txt0.6,1.949094286,24.txt0.7,2.182425553,24.txt0.7999999999999999,2.415756819,24.txt0.8999999999999999,2.649088086,,,,,,,,,,,,,,,,,
topic=0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt0.1,0.661976308,2.txt0.2,1.020311713,2.txt0.30000000000000004,1.378647117,2.txt0.4,1.736982522,2.txt0.5,2.095317927,2.txt0.6,2.453653332,2.txt0.7,2.811988737,2.txt0.7999999999999999,3.170324142,2.txt0.8999999999999999,3.528659547,,,,,,,,,,,,,,,,,
4.txt0.1,-1.692854108,4.txt0.2,-1.355505145,4.txt0.30000000000000004,-1.018156181,4.txt0.4,-0.680807218,4.txt0.5,-0.343458255,4.txt0.6,-0.006109292,4.txt0.7,0.331239671,4.txt0.7999999999999999,0.668588635,4.txt0.8999999999999999,1.005937598,,,,,,,,,,,,,,,,,
5.txt0.1,-0.936775253,5.txt0.2,-1.012299059,5.txt0.30000000000000004,-1.087822865,5.txt0.4,-1.163346671,5.txt0.5,-1.238870476,5.txt0.6,-1.314394282,5.txt0.7,-1.389918088,5.txt0.7999999999999999,-1.465441894,5.txt0.8999999999999999,-1.5409657,,,,,,,,,,,,,,,,,
7.txt0.1,0.973509055,7.txt0.2,0.997718765,7.txt0.30000000000000004,1.021928475,7.txt0.4,1.046138185,7.txt0.5,1.070347895,7.txt0.6,1.094557605,7.txt0.7,1.118767315,7.txt0.7999999999999999,1.142977025,7.txt0.8999999999999999,1.167186735,,,,,,,,,,,,,,,,,
8.txt0.1,-4.678019315,8.txt0.2,-4.673874826,8.txt0.30000000000000004,-4.669730336,8.txt0.4,-4.665585846,8.txt0.5,-4.661441356,8.txt0.6,-4.657296866,8.txt0.7,-4.653152376,8.txt0.7999999999999999,-4.649007886,8.txt0.8999999999999999,-4.644863396,,,,,,,,,,,,,,,,,
12.txt0.1,-1.338743542,12.txt0.2,-1.522267482,12.txt0.30000000000000004,-1.705791421,12.txt0.4,-1.889315361,12.txt0.5,-2.072839301,12.txt0.6,-2.25636324,12.txt0.7,-2.43988718,12.txt0.7999999999999999,-2.62341112,12.txt0.8999999999999999,-2.806935059,,,,,,,,,,,,,,,,,
15.txt0.1,0.569526654,15.txt0.2,0.604355237,15.txt0.30000000000000004,0.639183821,15.txt0.4,0.674012404,15.txt0.5,0.708840987,15.txt0.6,0.743669571,15.txt0.7,0.778498154,15.txt0.7999999999999999,0.813326738,15.txt0.8999999999999999,0.848155321,,,,,,,,,,,,,,,,,
16.txt0.1,0.430936124,16.txt0.2,0.62724636,16.txt0.30000000000000004,0.823556596,16.txt0.4,1.019866833,16.txt0.5,1.216177069,16.txt0.6,1.412487306,16.txt0.7,1.608797542,16.txt0.7999999999999999,1.805107779,16.txt0.8999999999999999,2.001418015,,,,,,,,,,,,,,,,,
18.txt0.1,-3.437123249,18.txt0.2,-3.542906875,18.txt0.30000000000000004,-3.648690501,18.txt0.4,-3.754474126,18.txt0.5,-3.860257752,18.txt0.6,-3.966041377,18.txt0.7,-4.071825003,18.txt0.7999999999999999,-4.177608629,18.txt0.8999999999999999,-4.283392254,,,,,,,,,,,,,,,,,
21.txt0.1,-2.826425678,21.txt0.2,-2.597738747,21.txt0.30000000000000004,-2.369051815,21.txt0.4,-2.140364884,21.txt0.5,-1.911677952,21.txt0.6,-1.682991021,21.txt0.7,-1.454304089,21.txt0.7999999999999999,-1.225617158,21.txt0.8999999999999999,-0.996930227,,,,,,,,,,,,,,,,,
24.txt0.1,0.268434264,24.txt0.2,0.577396852,24.txt0.30000000000000004,0.886359439,24.txt0.4,1.195322027,24.txt0.5,1.504284615,24.txt0.6,1.813247203,24.txt0.7,2.12220979,24.txt0.7999999999999999,2.431172378,24.txt0.8999999999999999,2.740134966,,,,,,,,,,,,,,,,,
topic=0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt0.1,2.041517485,2.txt0.2,2.308556008,2.txt0.30000000000000004,2.575594531,2.txt0.4,2.842633054,2.txt0.5,3.109671577,2.txt0.6,3.3767101,2.txt0.7,3.643748622,2.txt0.7999999999999999,3.910787145,2.txt0.8999999999999999,4.177825668,,,,,,,,,,,,,,,,,
4.txt0.1,-0.610281839,4.txt0.2,-0.369829829,4.txt0.30000000000000004,-0.129377818,4.txt0.4,0.111074193,4.txt0.5,0.351526203,4.txt0.6,0.591978214,4.txt0.7,0.832430225,4.txt0.7999999999999999,1.072882235,4.txt0.8999999999999999,1.313334246,,,,,,,,,,,,,,,,,
5.txt0.1,0.269745232,5.txt0.2,0.16486132,5.txt0.30000000000000004,0.059977407,5.txt0.4,-0.044906505,5.txt0.5,-0.149790418,5.txt0.6,-0.25467433,5.txt0.7,-0.359558242,5.txt0.7999999999999999,-0.464442155,5.txt0.8999999999999999,-0.569326067,,,,,,,,,,,,,,,,,
7.txt0.1,1.707002618,7.txt0.2,1.720635277,7.txt0.30000000000000004,1.734267937,7.txt0.4,1.747900596,7.txt0.5,1.761533255,7.txt0.6,1.775165914,7.txt0.7,1.788798573,7.txt0.7999999999999999,1.802431232,7.txt0.8999999999999999,1.816063892,,,,,,,,,,,,,,,,,
8.txt0.1,-3.300888791,8.txt0.2,-3.29942306,8.txt0.30000000000000004,-3.29795733,8.txt0.4,-3.296491599,8.txt0.5,-3.295025868,8.txt0.6,-3.293560137,8.txt0.7,-3.292094406,8.txt0.7999999999999999,-3.290628676,8.txt0.8999999999999999,-3.289162945,,,,,,,,,,,,,,,,,
12.txt0.1,0.202461624,12.txt0.2,-0.058729993,12.txt0.30000000000000004,-0.319921611,12.txt0.4,-0.581113228,12.txt0.5,-0.842304845,12.txt0.6,-1.103496462,12.txt0.7,-1.364688079,12.txt0.7999999999999999,-1.625879696,12.txt0.8999999999999999,-1.887071314,,,,,,,,,,,,,,,,,
15.txt0.1,1.621854567,15.txt0.2,1.63011789,15.txt0.30000000000000004,1.638381213,15.txt0.4,1.646644536,15.txt0.5,1.654907859,15.txt0.6,1.663171182,15.txt0.7,1.671434505,15.txt0.7999999999999999,1.679697828,15.txt0.8999999999999999,1.687961151,,,,,,,,,,,,,,,,,
16.txt0.1,1.484553069,16.txt0.2,1.587060737,16.txt0.30000000000000004,1.689568405,16.txt0.4,1.792076073,16.txt0.5,1.894583741,16.txt0.6,1.997091409,16.txt0.7,2.099599077,16.txt0.7999999999999999,2.202106745,16.txt0.8999999999999999,2.304614413,,,,,,,,,,,,,,,,,
18.txt0.1,-3.034853292,18.txt0.2,-3.083205012,18.txt0.30000000000000004,-3.131556732,18.txt0.4,-3.179908452,18.txt0.5,-3.228260172,18.txt0.6,-3.276611891,18.txt0.7,-3.324963611,18.txt0.7999999999999999,-3.373315331,18.txt0.8999999999999999,-3.421667051,,,,,,,,,,,,,,,,,
