sydney,emphasised,have,years,recent,emphatically,view,headship,they,here,believe,limb,out,professor,lee,stance,reverend,anathema,being,james,
last,authority,anything,grande,shift,church,writing,very,dioceses,now,either,year,who,two,other,reach,move,effectively,vociferously,its,
sydney,clergy,areas,king,going,setting,liberal,while,historical,decision,directly,likely,number,now,scenario,male,nine,retired,peter,jensen,
trinity,head,any,time,soon,perspective,ordained,n-t,andrew,not,result,hold,general,
the,its,women,diocese,church,that,australia,has,bishops,england,melbourne,synod,priests,evangelical,equality,support,all,community,ordination,may,
