the,women,church,england,bishops,that,vote,synod,has,its,priests,monday,ordained,will,general,years,been,allow,have,become,
the,church,england,conservative,more,countries,anglican,global,mother,says,has,million,communion,supporters,members,includes,million-member,over,full,secular,
the,church,bishop,england,woman,were,catholic,move,are,first,which,now,group,while,episcopal,eyes,diocese,sydney,cotton,myself,
that,church,was,day,such,step,who,with,head,equality,great,minister,prime,its,rules,out,each,result,former,view,
the,had,set,unity,new,won,year,its,synod,church,support,parliament,justin,majority,canterbury,independent,common,ground,november,widespread,
