6,supplied BEIJING N_A Profile Data % 0.00 1187.39 Data Commodities same supplied Data Profile calls More News More News for floating yuan Qing Koh 06:32:24.0 2015-05-27 years three Gui IMF Koh Gui Qing 
6,BEIJING Reuters undervalued gains its currency China is longer no said quicken government the recent yuan Fund the IMF Tuesday should move reforms Beijing International Monetary to rate a floating exchange 
