
1.txt,23.98837429278601,21.51621914135766,19.044063989929302,16.571908838500946,14.099753687072594,11.627598535644239,9.155443384215886,6.683288232787533,4.211133081359179,
3.txt,14.362439213334476,13.000873170929825,11.63930712852517,10.277741086120521,8.916175043715866,7.554609001311213,6.193042958906561,4.8314769165019085,3.469910874097255,
4.txt,24.01729991262072,21.541930803432955,19.066561694245188,16.59119258505742,14.115823475869655,11.64045436668189,9.165085257494123,6.689716148306358,4.214347039118591,
6.txt,19.57896421561568,17.75059592329052,15.92222763096536,14.093859338640204,12.265491046315042,10.437122753989886,8.608754461664727,6.780386169339566,4.952017877014409,
11.txt,17.907383532275144,16.451241778991296,14.995100025707446,13.538958272423598,12.082816519139751,10.626674765855899,9.170533012572049,7.714391259288203,6.258249506004355,
13.txt,16.525795217840983,15.111425452714332,13.697055687587682,12.282685922461031,10.868316157334382,9.45394639220773,8.039576627081082,6.625206861954432,5.210837096827782,
14.txt,18.013696631140853,16.218355723011747,14.423014814882638,12.627673906753534,10.832332998624427,9.036992090495321,7.2416511823662155,5.446310274237109,3.6509693661080034,
15.txt,17.05150293387311,15.41997757537154,13.788452216869972,12.156926858368406,10.525401499866843,8.893876141365277,7.262350782863711,5.630825424362146,3.999300065860581,
16.txt,10.65327986925273,9.840621336942037,9.027962804631347,8.215304272320658,7.402645740009967,6.589987207699277,5.7773286753885875,4.964670143077898,4.152011610767207,
18.txt,17.276941058944082,15.614149301833445,13.951357544722802,12.288565787612168,10.625774030501528,8.962982273390892,7.300190516280253,5.637398759169615,3.974607002058977,
19.txt,18.50613472285623,16.73324720071331,14.9603596785704,13.187472156427486,11.414584634284575,9.641697112141657,7.868809589998746,6.095922067855831,4.3230345457129165,
21.txt,14.805434716971337,13.357164300299129,11.90889388362692,10.46062346695471,9.012353050282503,7.564082633610294,6.115812216938087,4.66754180026588,3.219271383593672,
