[0.txt],view,,polarity,,detail
1.txt,163.1,,34.239525263351894,,-5.691442356898917
4.txt,152.10000000000002,,67.51945013434728,,-7.269807748930772
9.txt,382.50000000000006,,51.049118492571594,,-7.801327700827894
10.txt,56.8,,16.648129329808967,,-11.545103801816436
11.txt,24.599999999999998,,15.626700455490818,,-7.013427235423049
13.txt,75.30000000000001,,16.38512565711144,,-8.817929383279214
15.txt,132.0,,59.49478243546565,,-0.8736236915263431
16.txt,321.20000000000005,,97.72635051318008,,1.1305906167347302
17.txt,202.5,,77.72513287665339,,-3.974741262502893
19.txt,181.79999999999998,,46.53607981614789,,-1.9659815592341452
20.txt,54.0,,33.87000654143129,,-8.52364911001171
21.txt,42.599999999999994,,19.208496489118577,,-8.297054758284334
26.txt,364.79999999999995,,81.10027450402326,,1.3044134388697277
27.txt,163.0,,51.8440538226477,,-7.068319386039114
30.txt,116.0,,26.801307511999575,,-2.787683330430931
31.txt,140.0,,110.85796786082139,,-0.8439965847176965

[0.txt],view,,polarity,,detail
1.txt,163.1,,34.239525263351894,,-5.691442356898917
4.txt,152.10000000000002,,67.51945013434728,,-7.269807748930772
9.txt,382.50000000000006,,51.049118492571594,,-7.801327700827894
10.txt,56.8,,16.648129329808967,,-11.545103801816436
11.txt,24.599999999999998,,15.626700455490818,,-7.013427235423049
13.txt,75.30000000000001,,16.38512565711144,,-8.817929383279214
15.txt,132.0,,59.49478243546565,,-0.8736236915263431
16.txt,321.20000000000005,,97.72635051318008,,1.1305906167347302
17.txt,202.5,,77.72513287665339,,-3.974741262502893
19.txt,181.79999999999998,,46.53607981614789,,-1.9659815592341452
20.txt,54.0,,33.87000654143129,,-8.52364911001171
21.txt,42.599999999999994,,19.208496489118577,,-8.297054758284334
26.txt,364.79999999999995,,81.10027450402326,,1.3044134388697277
27.txt,163.0,,51.8440538226477,,-7.068319386039114
30.txt,116.0,,26.801307511999575,,-2.787683330430931
31.txt,140.0,,110.85796786082139,,-0.8439965847176965

[31.txt],view,,polarity,,detail
1.txt,163.79999999999998,,25.867317255944794,,-4.606211446395295
4.txt,153.9,,31.40169130048686,,-6.7742894683741675
9.txt,381.6,,40.00222579409562,,-6.885986868882706
10.txt,56.8,,9.792465312517855,,-11.153873173391517
11.txt,24.599999999999998,,8.771036438199703,,-5.818172748292694
13.txt,75.30000000000001,,16.623947908550633,,-7.755719895118412
15.txt,137.5,,43.534762832806464,,-0.35661635251826007
16.txt,323.40000000000003,,93.67343592867729,,1.8976596806657489
17.txt,204.3,,44.63683734376447,,-2.947227769398659
19.txt,181.79999999999998,,49.19296513642641,,-2.1998271171755714
20.txt,54.0,,26.06019564633257,,-8.396409772136773
21.txt,43.2,,12.936869984639499,,-6.38891513902356
26.txt,368.4,,76.75100739897437,,1.5101489726960178
27.txt,165.0,,28.577929900708824,,-6.757198045086086
30.txt,116.0,,15.1270712758513,,-1.9912234803508726
0.txt,221.10000000000002,,69.28622991301337,,0.8439965847176965

[31.txt],view,,polarity,,detail
1.txt,163.45,,30.053421259648346,,-5.148826901647106
4.txt,153.0,,49.46057071741707,,-7.02204860865247
9.txt,382.05000000000007,,45.52567214333361,,-7.343657284855301
10.txt,56.8,,13.220297321163411,,-11.349488487603978
11.txt,24.599999999999998,,12.19886844684526,,-6.415799991857872
13.txt,75.30000000000001,,16.50453678283104,,-8.286824639198812
15.txt,134.75,,51.51477263413606,,-0.6151200220223016
16.txt,322.30000000000007,,95.69989322092869,,1.5141251487002396
17.txt,203.4,,61.18098511020893,,-3.460984515950776
19.txt,181.79999999999998,,47.86452247628715,,-2.0829043382048584
20.txt,54.0,,29.965101093881927,,-8.46002944107424
21.txt,42.9,,16.072683236879037,,-7.342984948653947
26.txt,366.59999999999997,,78.92564095149882,,1.4072812057828727
27.txt,164.0,,40.210991861678266,,-6.9127587155626
30.txt,116.0,,20.964189393925437,,-2.389453405390902
0.txt,221.10000000000002,,69.28622991301337,,0.4219982923588482

[9.txt],view,,polarity,,detail
1.txt,161.70000000000002,,51.8598795518387,,2.439080676021027
4.txt,158.4,,27.630542970092762,,0.8232457100105974
31.txt,144.0,,68.57524421844963,,6.885986868882706
10.txt,56.4,,18.654064776376558,,-3.77359638015303
11.txt,24.599999999999998,,11.145250417076547,,1.370417817024042
13.txt,75.30000000000001,,20.920756772885653,,-0.1637826399641924
15.txt,139.70000000000002,,43.29866720142194,,7.063627587846407
16.txt,322.3,,109.99596409425047,,9.017144724090073
17.txt,198.0,,119.81125128311481,,4.127420651859903
19.txt,180.9,,62.51448932343046,,5.517177492266938
20.txt,55.199999999999996,,28.67558850400278,,-1.067952311352417
21.txt,43.8,,13.999461352814642,,0.8593065913246652
26.txt,366.0,,109.31849028642708,,8.92899794540251
27.txt,164.0,,43.40297425846238,,1.2125406049901808
30.txt,117.0,,11.434049782107712,,5.127249543763352
0.txt,226.60000000000002,,42.54093207714298,,7.801327700827894

[9.txt],view,,polarity,,detail
1.txt,162.86666666666667,,37.322240690378464,,-2.6195243757577287
4.txt,154.79999999999998,,42.1838948016423,,-4.406950502431447
31.txt,144.0,,68.57524421844963,,2.0139967613883365
10.txt,56.666666666666664,,15.031553139567793,,-8.824191118453662
11.txt,24.599999999999998,,11.847662436922356,,-3.820394055563901
13.txt,75.30000000000001,,17.976610112849244,,-5.579143972787272
15.txt,136.4,,48.77607082323135,,1.9444625146006012
16.txt,322.3,,100.4652501787026,,4.015131673830184
17.txt,201.6,,80.72440716784422,,-0.9315161266805498
19.txt,181.5,,52.74784475866826,,0.45045627195240695
20.txt,54.4,,29.53526356392221,,-5.996003731166966
21.txt,43.199999999999996,,15.381609275524239,,-4.608887768661076
26.txt,366.3999999999999,,89.05659072980825,,3.9145201189894188
27.txt,164.0,,41.27498599393964,,-4.204325608711673
30.txt,116.33333333333333,,17.787476189986197,,0.11611424432718269
0.txt,222.93333333333337,,60.37113063438991,,2.8817747618485305

[16.txt],view,,polarity,,detail
1.txt,163.79999999999998,,36.948404311040285,,-7.600447326059275
4.txt,153.0,,83.96741811455675,,-8.186309692376284
31.txt,144.0,,102.18920283128436,,-1.8976596806657489
10.txt,56.8,,20.96767965567928,,-12.578356667346643
11.txt,25.5,,0.0,,-7.969511464824488
13.txt,75.0,,27.606234643975675,,-9.661931507307555
15.txt,136.4,,63.28443152076176,,-1.3495647358317653
9.txt,379.8,,82.49697307068787,,-9.017144724090073
17.txt,202.5,,88.19257198064233,,-5.219923694471089
19.txt,186.29999999999998,,24.967838658352754,,-2.427046923461283
20.txt,57.0,,18.6600859488328,,-9.119129990808915
21.txt,43.8,,15.84464821934146,,-8.85618046472252
26.txt,366.0,,77.76327312528227,,0.09090600339916535
27.txt,164.0,,56.76959792961959,,-7.98047499985377
30.txt,112.5,,82.85967214778496,,-2.945228578411882
0.txt,222.2,,67.65670420143238,,-1.1305906167347302

[16.txt],view,,polarity,,detail
1.txt,163.1,,37.22878159554392,,-3.864755113333115
4.txt,154.35,,52.62977562987091,,-5.351790299917656
31.txt,144.0,,76.9787338716583,,1.0360826508748153
10.txt,56.7,,16.515584768595666,,-9.762732505676908
11.txt,24.825,,8.885746827691767,,-4.857673407879048
13.txt,75.22500000000001,,20.384016245630853,,-6.599840856417343
15.txt,136.4,,52.40316099761395,,1.1209557019925096
9.txt,379.8,,82.49697307068787,,-5.926114823450169
17.txt,201.825,,82.59144837104375,,-2.0036180186281847
19.txt,182.7,,45.80284323358938,,-0.2689195269010155
20.txt,55.05,,26.816469160149857,,-6.7767852960774535
21.txt,43.349999999999994,,15.497369011478543,,-5.670710942676437
26.txt,366.29999999999995,,86.23326132867675,,2.9586165900918555
27.txt,164.0,,45.148638977859626,,-5.148362956497197
30.txt,115.375,,34.05552517943589,,-0.6492214613575835
0.txt,222.75,,62.19252402615052,,1.8786834172027151

[26.txt],view,,polarity,,detail
1.txt,161.0,,64.0855760721731,,-7.129886815030668
4.txt,152.10000000000002,,86.01677321967665,,-7.282446698762322
31.txt,144.0,,102.33467653196584,,-1.5101489726960178
10.txt,57.2,,14.18164006742754,,-12.385357915182048
11.txt,24.900000000000002,,13.500687484548772,,-8.596266768266913
13.txt,70.19999999999999,,121.82928209983709,,-8.798206011294084
15.txt,129.8,,95.08816718912034,,-2.4803075794212783
9.txt,378.90000000000003,,99.38044571493373,,-8.92899794540251
17.txt,198.9,,126.2860066327455,,-5.065713685568828
19.txt,179.1,,90.94230082797513,,-2.0136519109318645
20.txt,52.8,,61.64897656945634,,-8.4457223708129
21.txt,41.400000000000006,,37.682000217874815,,-7.710418501219656
16.txt,322.3,,84.83266159121703,,-0.09090600339916535
27.txt,160.0,,78.34350639160942,,-6.5844301434681265
30.txt,116.5,,24.840097151317195,,-2.4439531072317733
0.txt,223.3,,54.066849669348855,,-1.3044134388697277

[26.txt],view,,polarity,,detail
1.txt,162.68,,42.600140490869755,,-4.517781453672626
4.txt,153.9,,59.30717514783206,,-5.7379215796865894
31.txt,144.0,,82.04992240371982,,0.5268363261606487
10.txt,56.8,,16.04879582836204,,-10.287257587577937
11.txt,24.84,,9.808734959063168,,-5.605392079956621
13.txt,74.22,,40.6730694164721,,-7.039513887392691
15.txt,135.08,,60.940162235915224,,0.400703045709752
9.txt,379.62,,85.87366759953704,,-6.526691447840636
17.txt,201.23999999999998,,91.3303600233841,,-2.6160371520163133
19.txt,181.98,,54.830734752466526,,-0.6178660037071853
20.txt,54.6,,33.78297064201115,,-7.110572711024543
21.txt,42.959999999999994,,19.9342952527578,,-6.078652454385081
16.txt,322.3,,84.83266159121703,,2.3908978036182775
27.txt,163.2,,51.78761246060958,,-5.435576393891383
30.txt,115.6,,32.21243957381215,,-1.0081677905324216
0.txt,222.85999999999999,,60.56738915479019,,1.2420640459882266

[17.txt],view,,polarity,,detail
1.txt,163.1,,48.57327531366919,,-1.4367727467433964
4.txt,157.5,,50.07358571919175,,-3.118538060713978
31.txt,146.0,,89.27367468752894,,2.947227769398659
10.txt,56.4,,29.603308472155845,,-8.064938220958442
11.txt,24.599999999999998,,21.18105247979873,,-3.2520768692793904
13.txt,75.0,,38.52497884637876,,-3.930984019495661
15.txt,138.60000000000002,,66.81759657129294,,3.0043692882102935
9.txt,378.00000000000006,,109.82698034285528,,-4.127420651859903
26.txt,366.0,,126.28600663274548,,5.065713685568828
19.txt,183.6,,62.26782354542404,,1.2897586278501767
20.txt,55.199999999999996,,44.621543227799606,,-5.356986754551552
21.txt,43.2,,29.296584952950745,,-3.0472212805503367
16.txt,325.6,,113.39044968939729,,5.219923694471089
27.txt,166.0,,46.242992083708785,,-3.4004968874249313
30.txt,117.5,,8.656964634298014,,1.2691868532791344
0.txt,225.5,,66.6215424657029,,3.974741262502893

[17.txt],view,,polarity,,detail
1.txt,162.75000000000003,,43.59566296133633,,-4.0042800025177545
4.txt,154.5,,57.768243576392,,-5.30135765985782
31.txt,144.33333333333334,,83.25388111768801,,0.9302349000336504
10.txt,56.73333333333333,,18.30788126899434,,-9.916871026474688
11.txt,24.8,,11.704121212519093,,-5.213172878177083
13.txt,74.35000000000001,,40.31505432145655,,-6.52142557607652
15.txt,135.66666666666669,,61.91973462514485,,0.8346474194598423
9.txt,379.34999999999997,,89.8658863900901,,-6.126812981843847
26.txt,366.0,,126.28600663274548,,2.816696674322708
19.txt,182.25,,56.07024955129278,,-0.29992856511429156
20.txt,54.699999999999996,,35.58939940630923,,-6.81830838494571
21.txt,42.99999999999999,,21.494676869456626,,-5.573413925412623
16.txt,322.84999999999997,,89.59229294091375,,2.8624021187604125
27.txt,163.66666666666666,,50.86350906445944,,-5.096396476146974
30.txt,115.91666666666667,,28.28652708389313,,-0.6286086832304957
0.txt,223.29999999999998,,61.57641470660898,,1.697510248740671

