[0.txt],view,,polarity,,detail
1.txt,201.00000000000003,,52.81181530341764,,1.1234241337132091
2.txt,55.50000000000001,,8.29020750327608,,-0.027979671713699583
3.txt,69.5,,17.196181978940736,,-0.05863606775545917
5.txt,101.0,,19.899646792683903,,1.755271434436827
6.txt,55.0,,21.24543926543052,,1.088074951884075
7.txt,214.20000000000002,,19.388293408689094,,1.7487921084846116
8.txt,51.2,,8.487535532330998,,0.2782744999783486
9.txt,19.8,,6.352926334622937,,0.7461930916572808

[0.txt],view,,polarity,,detail
1.txt,201.00000000000003,,52.81181530341764,,1.1234241337132091
2.txt,55.50000000000001,,8.29020750327608,,-0.027979671713699583
3.txt,69.5,,17.196181978940736,,-0.05863606775545917
5.txt,101.0,,19.899646792683903,,1.755271434436827
6.txt,55.0,,21.24543926543052,,1.088074951884075
7.txt,214.20000000000002,,19.388293408689094,,1.7487921084846116
8.txt,51.2,,8.487535532330998,,0.2782744999783486
9.txt,19.8,,6.352926334622937,,0.7461930916572808

[7.txt],view,,polarity,,detail
1.txt,198.00000000000003,,57.890395385114516,,-0.5439434447750298
2.txt,56.00000000000001,,6.545985224740796,,-1.9277731869367785
3.txt,70.0,,12.87115750087941,,-1.8813419341683233
5.txt,100.0,,20.832290291126466,,0.22912910863752872
6.txt,56.099999999999994,,16.806966197639444,,-0.4209081622587878
0.txt,73.2,,19.38829340868909,,-1.7487921084846116
8.txt,48.800000000000004,,12.523212160471758,,-1.393220320455535
9.txt,18.0,,11.167814388343105,,-1.0606565525373302

[7.txt],view,,polarity,,detail
1.txt,199.50000000000003,,55.351105344266074,,0.2897403444690897
2.txt,55.75000000000001,,7.418096364008438,,-0.977876429325239
3.txt,69.75,,15.033669739910072,,-0.9699890009618912
5.txt,100.5,,20.365968541905183,,0.9922002715371778
6.txt,55.55,,19.02620273153498,,0.33358339481264365
0.txt,73.2,,19.38829340868909,,-0.8743960542423058
8.txt,50.0,,10.505373846401378,,-0.5574729102385931
9.txt,18.9,,8.760370361483021,,-0.1572317304400247

[1.txt],view,,polarity,,detail
7.txt,211.4,,57.890395385114516,,0.5439434447750298
2.txt,53.50000000000001,,33.079631307522924,,-1.0959271038787053
3.txt,70.0,,20.390771832904075,,-1.1924577999023003
5.txt,100.0,,55.2766729123545,,0.6312912301288207
6.txt,55.0,,53.62507821860555,,-0.0037265024570796723
0.txt,73.2,,52.81181530341764,,-1.1234241337132091
8.txt,48.800000000000004,,33.71978825461774,,-0.718660620246405
9.txt,18.0,,29.303186629162887,,-0.2149872437642305

[1.txt],view,,polarity,,detail
7.txt,211.4,,57.890395385114516,,0.7642451844198804
2.txt,55.00000000000001,,15.971941345179934,,-1.0172266541763946
3.txt,69.83333333333333,,16.81937043757474,,-1.044145267275361
5.txt,100.33333333333333,,32.00286999872162,,0.8718972577343921
6.txt,55.36666666666667,,30.55916122722517,,0.22114676238940256
0.txt,73.2,,30.529467373598607,,-0.9574054140659403
8.txt,49.6,,18.243511982473496,,-0.6112021469078638
9.txt,18.599999999999998,,15.607975784042978,,-0.17648356821475997

[5.txt],view,,polarity,,detail
7.txt,215.6,,16.024838685481896,,-0.22912910863752872
2.txt,55.50000000000001,,7.229216443390639,,-2.0736433852779785
3.txt,71.5,,5.722725208677775,,-1.76919682844414
1.txt,202.50000000000003,,42.52051762488808,,-0.6312912301288207
6.txt,60.5,,13.053173423455242,,-0.5058961074009807
0.txt,75.60000000000001,,14.92473509451293,,-1.755271434436827
8.txt,49.6,,9.767581942059067,,-1.6735164436573742
9.txt,19.8,,7.555625615243853,,-1.0688146741407816

[5.txt],view,,polarity,,detail
7.txt,212.45000000000002,,47.42400621020636,,0.5159016111555281
2.txt,55.12500000000001,,13.78626011973261,,-1.2813308369517906
3.txt,70.25,,14.045209130350498,,-1.2254081575675557
1.txt,202.50000000000003,,42.52051762488808,,-0.012952635297660331
6.txt,56.65,,26.182664276282686,,0.03938604494180675
0.txt,73.80000000000001,,26.628284303827186,,-1.1568719191586618
8.txt,49.6,,16.12452947236989,,-0.8767807210952414
9.txt,18.9,,13.594888241843197,,-0.3995663446962654

[6.txt],view,,polarity,,detail
7.txt,215.6,,15.279060179672221,,0.4209081622587878
2.txt,56.00000000000001,,6.769039423313077,,-1.3440733666617248
3.txt,70.5,,11.14451348166904,,-1.0621158042383916
1.txt,201.00000000000003,,49.156321700388425,,0.0037265024570796723
5.txt,103.0,,18.64739060493606,,0.5058961074009807
0.txt,73.2,,19.47498599331131,,-1.088074951884075
8.txt,51.2,,9.533746897877162,,-0.8281078624570591
9.txt,19.8,,7.088104729097628,,-0.2725483439377785

[6.txt],view,,polarity,,detail
7.txt,213.08,,40.99501700409953,,0.49690292137618003
2.txt,55.30000000000001,,12.382815980448703,,-1.2938793428937774
3.txt,70.3,,13.465070000614208,,-1.192749686901723
1.txt,202.20000000000002,,43.847678439988144,,-0.00961680774671233
5.txt,103.0,,18.64739060493606,,0.6243175761208313
0.txt,73.68,,25.197624641724012,,-1.1431125257037444
8.txt,49.92,,14.806372957471345,,-0.8670461493676049
9.txt,19.08,,12.293531539294083,,-0.374162744544568

[9.txt],view,,polarity,,detail
