1.txt,0.3175438596491228,0.3192982456140351,0.32105263157894737,0.32280701754385965,0.32456140350877194,0.3263157894736842,0.32807017543859646,0.32982456140350874,0.33157894736842103,,0.3333333333333333,0.3157894736842105
3.txt,0.3304761904761905,0.37523809523809526,0.42000000000000004,0.4647619047619047,0.5095238095238095,0.5542857142857143,0.599047619047619,0.6438095238095237,0.6885714285714285,,0.7333333333333333,0.2857142857142857
4.txt,0.2847619047619047,0.31238095238095237,0.33999999999999997,0.3676190476190476,0.3952380952380952,0.4228571428571429,0.4504761904761905,0.4780952380952381,0.5057142857142857,,0.5333333333333333,0.2571428571428571
8.txt,0.2768421052631579,0.2905263157894737,0.3042105263157895,0.3178947368421053,0.3315789473684211,0.3452631578947368,0.3589473684210526,0.3726315789473684,0.3863157894736842,,0.4,0.2631578947368421
10.txt,0.3145833333333333,0.31666666666666665,0.31875,0.3208333333333333,0.32291666666666663,0.32499999999999996,0.32708333333333334,0.3291666666666666,0.33124999999999993,,0.3333333333333333,0.3125
11.txt,0.3171428571428571,0.34857142857142853,0.38,0.41142857142857137,0.44285714285714284,0.47428571428571425,0.5057142857142857,0.5371428571428571,0.5685714285714285,,0.6,0.2857142857142857
13.txt,0.384,0.408,0.43200000000000005,0.45599999999999996,0.48,0.504,0.528,0.5519999999999999,0.576,,0.6,0.36
16.txt,0.5247619047619048,0.5257142857142858,0.5266666666666666,0.5276190476190477,0.5285714285714286,0.5295238095238095,0.5304761904761904,0.5314285714285715,0.5323809523809524,,0.5333333333333333,0.5238095238095238
17.txt,0.45130434782608697,0.4678260869565217,0.4843478260869565,0.5008695652173913,0.5173913043478261,0.5339130434782609,0.5504347826086957,0.5669565217391304,0.5834782608695652,,0.6,0.43478260869565216
18.txt,0.6033333333333334,0.5955555555555556,0.5877777777777778,0.5800000000000001,0.5722222222222222,0.5644444444444445,0.5566666666666666,0.5488888888888889,0.5411111111111111,,0.5333333333333333,0.6111111111111112
19.txt,0.1998581560283688,0.2295035460992908,0.2591489361702128,0.28879432624113477,0.31843971631205675,0.3480851063829787,0.3777304964539007,0.40737588652482265,0.4370212765957447,,0.4666666666666667,0.1702127659574468
