4,shut One 100-MW the was also down Monday maintenance two generating units Corp. Electric KEPCO Power City Naga Cebu 
11,Ilbo The Chosun Edition English News Daily Philippines the Slams Rammasun Typhoon northern killed where headed Philippines it people 38 at least Shifts Rammasun China is China battering Typhoon 
