3.txt,1.938688116,2.04893566,2.159183205,2.269430749,2.379678293,2.489925837,2.600173381,2.710420925,2.82066847
5.txt,0.642816858,0.906858715,1.170900572,1.434942429,1.698984286,1.963026144,2.227068001,2.491109858,2.755151715
6.txt,0.382276046,0.45539621,0.528516374,0.601636538,0.674756702,0.747876866,0.82099703,0.894117194,0.967237358
7.txt,1.318687998,1.850205468,2.381722937,2.913240406,3.444757875,3.976275344,4.507792813,5.039310283,5.570827752
9.txt,0.589210111,0.646398469,0.703586826,0.760775184,0.817963542,0.875151899,0.932340257,0.989528614,1.046716972
10.txt,0.272335437,0.344467302,0.416599167,0.488731033,0.560862898,0.632994763,0.705126628,0.777258493,0.849390358
11.txt,0.251331114,0.302458657,0.3535862,0.404713742,0.455841285,0.506968827,0.55809637,0.609223912,0.660351455
12.txt,0.379100543,0.557997514,0.736894485,0.915791456,1.094688427,1.273585398,1.452482369,1.63137934,1.810276311
15.txt,0.606923681,0.976192088,1.345460494,1.7147289,2.083997306,2.453265712,2.822534118,3.191802525,3.561070931
16.txt,0.437393921,0.674584269,0.911774618,1.148964967,1.386155315,1.623345664,1.860536013,2.097726361,2.33491671
19.txt,1.384323384,1.751632642,2.1189419,2.486251158,2.853560416,3.220869674,3.588178932,3.95548819,4.322797448
20.txt,0.267601519,0.334999466,0.402397413,0.46979536,0.537193307,0.604591254,0.671989201,0.739387148,0.806785095
21.txt,0.546757033,0.893310495,1.239863957,1.586417418,1.93297088,2.279524341,2.626077803,2.972631264,3.319184726
23.txt,2.079622003,2.115056471,2.150490938,2.185925405,2.221359873,2.25679434,2.292228808,2.327663275,2.363097742
24.txt,2.153374073,2.572098798,2.990823522,3.409548247,3.828272972,4.246997697,4.665722421,5.084447146,5.503171871
26.txt,4.658591629,4.289788238,3.920984846,3.552181454,3.183378063,2.814574671,2.44577128,2.076967888,1.708164496
31.txt,4.331744926,4.126591554,3.921438182,3.71628481,3.511131438,3.305978066,3.100824694,2.895671322,2.69051795
32.txt,0.931985176,1.163476345,1.394967513,1.626458681,1.85794985,2.089441018,2.320932186,2.552423355,2.783914523
33.txt,,,,,,,,,
3.txt,,,,,,,,,
3.txt,1.938688116,2.04893566,2.159183205,2.269430749,2.379678293,2.489925837,2.600173381,2.710420925,2.82066847
5.txt,0.642816858,0.906858715,1.170900572,1.434942429,1.698984286,1.963026144,2.227068001,2.491109858,2.755151715
6.txt,0.382276046,0.45539621,0.528516374,0.601636538,0.674756702,0.747876866,0.82099703,0.894117194,0.967237358
7.txt,1.318687998,1.850205468,2.381722937,2.913240406,3.444757875,3.976275344,4.507792813,5.039310283,5.570827752
9.txt,0.589210111,0.646398469,0.703586826,0.760775184,0.817963542,0.875151899,0.932340257,0.989528614,1.046716972
10.txt,0.272335437,0.344467302,0.416599167,0.488731033,0.560862898,0.632994763,0.705126628,0.777258493,0.849390358
11.txt,0.251331114,0.302458657,0.3535862,0.404713742,0.455841285,0.506968827,0.55809637,0.609223912,0.660351455
12.txt,0.379100543,0.557997514,0.736894485,0.915791456,1.094688427,1.273585398,1.452482369,1.63137934,1.810276311
15.txt,0.606923681,0.976192088,1.345460494,1.7147289,2.083997306,2.453265712,2.822534118,3.191802525,3.561070931
16.txt,0.437393921,0.674584269,0.911774618,1.148964967,1.386155315,1.623345664,1.860536013,2.097726361,2.33491671
19.txt,1.384323384,1.751632642,2.1189419,2.486251158,2.853560416,3.220869674,3.588178932,3.95548819,4.322797448
20.txt,0.267601519,0.334999466,0.402397413,0.46979536,0.537193307,0.604591254,0.671989201,0.739387148,0.806785095
21.txt,0.546757033,0.893310495,1.239863957,1.586417418,1.93297088,2.279524341,2.626077803,2.972631264,3.319184726
23.txt,2.079622003,2.115056471,2.150490938,2.185925405,2.221359873,2.25679434,2.292228808,2.327663275,2.363097742
24.txt,2.153374073,2.572098798,2.990823522,3.409548247,3.828272972,4.246997697,4.665722421,5.084447146,5.503171871
26.txt,4.658591629,4.289788238,3.920984846,3.552181454,3.183378063,2.814574671,2.44577128,2.076967888,1.708164496
31.txt,4.331744926,4.126591554,3.921438182,3.71628481,3.511131438,3.305978066,3.100824694,2.895671322,2.69051795
32.txt,0.931985176,1.163476345,1.394967513,1.626458681,1.85794985,2.089441018,2.320932186,2.552423355,2.783914523
33.txt,3.632873594,4.043527949,4.454182303,4.864836658,5.275491013,5.686145367,6.096799722,6.507454077,6.918108431
,,,,,,,,,
3.txt,2.017892091,2.108338641,2.198785192,2.289231742,2.379678293,2.470124844,2.560571394,2.651017945,2.741464495
5.txt,0.642816858,0.906858715,1.170900572,1.434942429,1.698984286,1.963026144,2.227068001,2.491109858,2.755151715
6.txt,0.481753522,0.530004317,0.578255112,0.626505907,0.674756702,0.723007498,0.771258293,0.819509088,0.867759883
7.txt,1.318687998,1.850205468,2.381722937,2.913240406,3.444757875,3.976275344,4.507792813,5.039310283,5.570827752
9.txt,0.589210111,0.646398469,0.703586826,0.760775184,0.817963542,0.875151899,0.932340257,0.989528614,1.046716972
10.txt,0.355626982,0.406935961,0.45824494,0.509553919,0.560862898,0.612171877,0.663480855,0.714789834,0.766098813
11.txt,0.251331114,0.302458657,0.3535862,0.404713742,0.455841285,0.506968827,0.55809637,0.609223912,0.660351455
12.txt,1.40125597,1.324614084,1.247972199,1.171330313,1.094688427,1.018046541,0.941404655,0.864762769,0.788120883
15.txt,0.606923681,0.976192088,1.345460494,1.7147289,2.083997306,2.453265712,2.822534118,3.191802525,3.561070931
16.txt,0.437393921,0.674584269,0.911774618,1.148964967,1.386155315,1.623345664,1.860536013,2.097726361,2.33491671
19.txt,1.384323384,1.751632642,2.1189419,2.486251158,2.853560416,3.220869674,3.588178932,3.95548819,4.322797448
20.txt,0.267601519,0.334999466,0.402397413,0.46979536,0.537193307,0.604591254,0.671989201,0.739387148,0.806785095
21.txt,0.546757033,0.893310495,1.239863957,1.586417418,1.93297088,2.279524341,2.626077803,2.972631264,3.319184726
23.txt,2.079622003,2.115056471,2.150490938,2.185925405,2.221359873,2.25679434,2.292228808,2.327663275,2.363097742
24.txt,2.153374073,2.572098798,2.990823522,3.409548247,3.828272972,4.246997697,4.665722421,5.084447146,5.503171871
26.txt,4.658591629,4.289788238,3.920984846,3.552181454,3.183378063,2.814574671,2.44577128,2.076967888,1.708164496
31.txt,5.161101566,4.748609034,4.336116502,3.92362397,3.511131438,3.098638906,2.686146374,2.273653842,1.861161311
32.txt,1.442680554,1.546497878,1.650315202,1.754132526,1.85794985,1.961767173,2.065584497,2.169401821,2.273219145
33.txt,3.632873594,4.043527949,4.454182303,4.864836658,5.275491013,5.686145367,6.096799722,6.507454077,6.918108431
34.txt,6.171430134,6.4188926,6.666355066,6.913817533,7.161279999,7.408742466,7.656204932,7.903667398,8.151129865
35.txt,1.447919167,1.717034589,1.986150012,2.255265434,2.524380857,2.793496279,3.062611701,3.331727124,3.600842546
