1.txt,0.30157894736842106,0.30315789473684207,0.30473684210526314,0.3063157894736842,0.3078947368421052,0.3094736842105263,0.31105263157894736,0.31263157894736837,0.31421052631578944,,0.3157894736842105,0.3
2.txt,0.3807017543859649,0.39103313840155945,0.40136452241715403,0.41169590643274856,0.4220272904483431,0.4323586744639376,0.44269005847953213,0.45302144249512666,0.46335282651072124,,0.47368421052631576,0.37037037037037035
3.txt,0.33157894736842103,0.3298245614035088,0.32807017543859646,0.3263157894736842,0.32456140350877194,0.32280701754385965,0.32105263157894737,0.3192982456140351,0.3175438596491228,,0.3157894736842105,0.3333333333333333
4.txt,0.4021052631578948,0.4042105263157895,0.4063157894736842,0.4084210526315789,0.4105263157894737,0.4126315789473684,0.4147368421052632,0.41684210526315785,0.4189473684210526,,0.42105263157894735,0.4
6.txt,0.7065789473684211,0.6631578947368422,0.619736842105263,0.5763157894736841,0.5328947368421053,0.48947368421052634,0.44605263157894737,0.40263157894736845,0.3592105263157895,,0.3157894736842105,0.75
7.txt,0.4210526315789474,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,,0.42105263157894735,0.42105263157894735
8.txt,0.41578947368421054,0.4105263157894737,0.4052631578947368,0.3999999999999999,0.39473684210526316,0.3894736842105263,0.38421052631578945,0.37894736842105264,0.3736842105263158,,0.3684210526315789,0.42105263157894735
12.txt,0.48157894736842105,0.4631578947368421,0.44473684210526315,0.4263157894736842,0.40789473684210525,0.3894736842105263,0.37105263157894736,0.3526315789473684,0.33421052631578946,,0.3157894736842105,0.5
14.txt,0.32105263157894737,0.3263157894736842,0.33157894736842103,0.33684210526315783,0.3421052631578947,0.34736842105263155,0.3526315789473684,0.35789473684210527,0.3631578947368421,,0.3684210526315789,0.3157894736842105
15.txt,0.3318077803203662,0.3592677345537758,0.3867276887871854,0.41418764302059496,0.4416475972540046,0.46910755148741423,0.4965675057208238,0.5240274599542334,0.551487414187643,,0.5789473684210527,0.30434782608695654
17.txt,0.2698729582577133,0.29836660617059896,0.3268602540834846,0.35535390199637024,0.3838475499092559,0.41234119782214157,0.44083484573502724,0.46932849364791285,0.4978221415607985,,0.5263157894736842,0.2413793103448276
18.txt,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,,0.3157894736842105,0.3157894736842105
20.txt,0.2633684210526316,0.2867368421052632,0.3101052631578948,0.3334736842105263,0.35684210526315785,0.38021052631578944,0.40357894736842104,0.42694736842105263,0.45031578947368417,,0.47368421052631576,0.24
21.txt,0.3736842105263158,0.3789473684210526,0.38421052631578945,0.3894736842105263,0.39473684210526316,0.3999999999999999,0.4052631578947368,0.41052631578947363,0.4157894736842105,,0.42105263157894735,0.3684210526315789
22.txt,0.3511578947368421,0.3823157894736842,0.4134736842105263,0.44463157894736843,0.47578947368421054,0.5069473684210526,0.5381052631578946,0.5692631578947368,0.6004210526315789,,0.631578947368421,0.32
