0,said Press Associated Airlines Singapore Wednesday investigating that May 27 2:23 SINGAPORE AM it is suffered how one jets its loss a both engines its weekend the falling feet 13,000 power meters 3,962 regaining altitude en route Shanghai Singapore 
0,Copyright 2015 Press Associated 
2,Photograph said Airlines Roslan investigating Wednesday Rahman_AFP_Getty Images Associated Singapore it was suffered how one jets its loss a both engines its weekend the falling m 3,962 power ft 13,000 regaining altitude en route Shanghai Singapore 
