0,revealed Data FlightRadar24.com report a Herald Aviation cruising that plane the was feet 39,000 meters 11,887 kilometers 260 miles 162 Kong Hong stopped when Trent both working Rolls-Royce engines 772 
0,reported took plane The Herald later off return to Singapore delay a two-hour 
1,revealed Data FlightRadar24.com report a Herald Aviation cruising that plane the was feet 39,000 meters 11,887 kilometers 260 miles 162 Kong Hong stopped when Trent both working Rolls-Royce engines 772 
1,reported took plane The Herald later off return to Singapore delay a two-hour 
2,revealed Data FlightRadar24.com report a Herald Aviation cruising plane the was m 11,887 ft 39,000 260km Kong Hong miles 162 stopped when Trent both working Rolls-Royce engines 772 
2,reported took plane The Herald later off return to Singapore delay a two-hour 
