10,qualifies minutes Thirty one days those alone dugout the home Stadium Jack Murphy Sr. Gwynn 
12,fixture Sr. Gwynn had been a sports California starring guard/outfielder a died who 1970s the 70s/early the point University San age 54 late 80s Diego State 
