0,turned Hendricks Kyle Zimmermann Washington Jordan each in starts dominant allowing run one innings seven 
0,overshadowed balls The starts strong Zimmermann long 
0,gave coming off up hits four shutout his first career week last Diego San 
1,thought Russell Hendricks pitcher starting also went it scoreboard the 
2,played Russell base a flawless second included which assists six started as he plays two Hendricks Kyle double 
2,said doing God _s there I would be that at 21 chance no 
4,emerged Hendricks right-hander no-decision a time the fourth the Kyle seventh starts nine season this outings his past five 
4,said stayed stayed away Desmond he away sinker that 
5,turned Zimmermann Hendricks Kyle each in outings strong allowing run one innings seven 
5,overshadowed balls The starts strong Zimmermann long 
5,gave coming off up hits four shutout his first career week last Diego San 
