[0.txt],view,,polarity,,detail
1.txt,7.823529411764706,,0.18103527998170077,,-0.2012235885930288
4.txt,4.9411764705882355,,0.19797762996644366,,0.20662526179652124
5.txt,7.0,,0.3376268921410916,,0.31853341998449564
6.txt,7.411764705882353,,0.5788944274972253,,0.5815804056682395
7.txt,5.88235294117647,,0.10251057863547154,,-0.991893350301035
9.txt,17.323529411764707,,0.42615587191442317,,0.2929108226104667
11.txt,2.8235294117647056,,0.26021911144031773,,-0.9918933503010348
12.txt,6.117647058823529,,0.47196478973800626,,0.28123354345172136
14.txt,18.5,,0.5737699934097854,,0.8098077723102166
15.txt,8.235294117647058,,0.5389724319802558,,2.793252286552967
17.txt,9.058823529411764,,0.6630477404661864,,0.08977881572101384
19.txt,16.058823529411764,,1.3303017717430974,,0.04772595353210196
20.txt,4.588235294117647,,0.8767664511242317,,-0.5491213943581617
22.txt,5.0,,0.4088507984655809,,1.0595271270560147
25.txt,12.352941176470587,,0.46527545911538315,,3.375679688534834
26.txt,3.235294117647059,,0.13087711301619084,,0.4645804198178132
27.txt,7.5,,0.34575756544423,,1.150533322804315
28.txt,3.558823529411765,,1.3047988104763215,,-0.22004386170277707
30.txt,2.588235294117647,,0.28577642581096635,,-0.10310977543918091
31.txt,10.5,,0.15737016167446893,,-0.33083514016129745
32.txt,7.764705882352942,,0.7611149705028072,,0.387691014631031
34.txt,6.176470588235294,,0.40002361789942453,,0.17358342951798783

[0.txt],view,,polarity,,detail
1.txt,5.764705882352941,,0.5852691657216029,,-3.6526460528494047
4.txt,4.235294117647059,,0.432658409320664,,-3.41410424413364
5.txt,6.1764705882352935,,0.6680517181881477,,-3.0109722443254863
6.txt,5.647058823529412,,1.1417963318035687,,-2.889983849439426
7.txt,4.9411764705882355,,0.4321867572011831,,-4.4634576054087
9.txt,15.088235294117647,,0.883766930929831,,-3.1316559205108585
11.txt,2.1176470588235294,,0.5854303731613772,,-4.4634576054087
12.txt,4.235294117647059,,0.9895082721107271,,-3.5499057965798215
14.txt,16.5,,1.024734994945783,,-2.8248321855263456
15.txt,5.764705882352941,,1.214858757345985,,-1.300600820721572
17.txt,8.235294117647058,,0.8476975875042514,,-3.346450528689736
19.txt,14.823529411764707,,1.44994323755347,,-3.4631009282312935
20.txt,3.441176470588235,,1.2121039513575342,,-4.020685649465827
22.txt,4.11764705882353,,0.8086210190222528,,-3.164570613092703
25.txt,0.0,,0.0,,0.0
26.txt,1.4705882352941178,,0.648126208119416,,-3.1148893111689326
27.txt,6.0,,0.7267858692998594,,-2.3210309323033504
28.txt,2.9117647058823533,,1.401670108983857,,-3.691608116810442
30.txt,1.6176470588235294,,0.6304287514195149,,-3.75059413034348
31.txt,7.5,,0.6691276512538314,,-3.8023993952689628
32.txt,7.11764705882353,,1.062559568187098,,-3.072210639187209
34.txt,5.588235294117648,,0.6074311223820534,,-3.297980825589677

[0.txt],view,,polarity,,detail
1.txt,3.2941176470588234,,1.6321733418090063,,-4.392722395809827
4.txt,2.4705882352941178,,1.2302407680538676,,-4.273530404516792
5.txt,4.117647058823529,,1.5424787401117621,,-3.751048587285908
6.txt,3.882352941176471,,2.295199422536105,,-3.664788429482531
7.txt,4.235294117647059,,0.9260673509525804,,-5.20353394836912
9.txt,11.176470588235293,,2.129592774859228,,-3.87173226347128
11.txt,1.8823529411764706,,0.9319142373104674,,-5.203533948369121
12.txt,2.8235294117647056,,1.8284311362951868,,-4.289982139540243
14.txt,14.5,,1.8908185929363355,,-3.5102120614485797
15.txt,4.529411764705882,,2.1354334541692936,,-2.134073052967823
17.txt,4.9411764705882355,,2.0721109897661236,,-4.0865268716501575
19.txt,0.0,,0.0,,0.0
20.txt,1.5294117647058822,,2.173925195976273,,-4.760761992426248
22.txt,3.235294117647059,,1.5924440286932353,,-3.928112840480175
25.txt,0.0,,0.0,,0.0
26.txt,0.8823529411764706,,1.2740237296999282,,-3.854965654129354
27.txt,2.0,,1.9738517774744204,,-3.0611072752637716
28.txt,1.2941176470588236,,2.535339587036463,,-4.431684459770864
30.txt,0.6470588235294118,,1.2465534148162276,,-4.490670473303902
31.txt,3.0,,2.1212434439189654,,-4.542475738229384
32.txt,6.147058823529412,,1.7912261808314909,,-3.812286982147631
34.txt,4.411764705882353,,1.4167459840276313,,-4.0380571685500986

[0.txt],view,,polarity,,detail
1.txt,3.2941176470588234,,1.5099456845729564,,-5.642583109799727
4.txt,1.411764705882353,,1.4838913952164865,,-5.711199759123986
5.txt,3.2941176470588234,,1.659292664047676,,-5.000909301275808
6.txt,3.1764705882352944,,2.3482614185418567,,-4.914649143472431
7.txt,4.235294117647059,,0.868512650867135,,-6.45339466235902
9.txt,10.058823529411764,,2.232328649652263,,-5.12159297746118
11.txt,1.8823529411764706,,0.8569769110939568,,-6.45339466235902
12.txt,2.8235294117647056,,1.6842432664735365,,-5.591718434037748
14.txt,0.0,,0.0,,0.0
15.txt,4.117647058823529,,2.0635416441588794,,-3.4970320447176837
17.txt,3.705882352941176,,2.2701456530558595,,-5.367995740337405
19.txt,0.0,,0.0,,0.0
20.txt,1.1470588235294117,,2.0176765994005463,,-6.010622706416147
22.txt,3.235294117647059,,1.461617318410375,,-5.452766746760654
25.txt,0.0,,0.0,,0.0
26.txt,0.8823529411764706,,1.162390361644651,,-5.104826368119253
27.txt,1.5,,1.9461687030573662,,-4.310967989253672
28.txt,0.9705882352941178,,2.3710533138624097,,-5.681545173760762
30.txt,0.3235294117647059,,1.265071579397521,,-5.740531187293801
31.txt,3.0,,1.9617759415273928,,-5.792336452219283
32.txt,5.176470588235294,,2.0178558171635657,,-5.062147696137531
34.txt,3.235294117647059,,1.7726617905724094,,-5.287917882539999

[0.txt],view,,polarity,,detail
1.txt,3.2941176470588234,,1.6429071883854391,,-7.260529058126483
4.txt,1.411764705882353,,1.6066623654997867,,-7.366969545916067
5.txt,3.2941176470588234,,1.8121002268309403,,-6.67355171664075
6.txt,3.1764705882352944,,2.502242061894623,,-6.564580267014893
7.txt,4.235294117647059,,0.9461984255198321,,-8.094428923026616
9.txt,10.058823529411764,,2.41288832876155,,-6.938229546118979
11.txt,1.8823529411764706,,0.9244702064074619,,-8.094428923026616
12.txt,2.8235294117647056,,1.8232400674190796,,-7.255065340676657
14.txt,0.0,,0.0,,0.0
15.txt,0.0,,0.0,,0.0
17.txt,2.8823529411764706,,2.6987452308504523,,-7.107581221096612
19.txt,0.0,,0.0,,0.0
20.txt,0.38235294117647056,,2.4751215556316835,,-7.651656967083742
22.txt,3.235294117647059,,1.5805030776034956,,-7.234138939711153
25.txt,0.0,,0.0,,0.0
26.txt,0.8823529411764706,,1.2598317528172565,,-6.860872764690743
27.txt,1.5,,2.1187083788846874,,-5.688025323610281
28.txt,0.9705882352941178,,2.4821660310037315,,-7.3225794344283575
30.txt,0.3235294117647059,,1.38959608617625,,-7.405474647606896
31.txt,3.0,,2.129404541431489,,-7.4333707128868785
32.txt,5.176470588235294,,2.170338549847061,,-6.878784264795328
34.txt,3.235294117647059,,1.9159328521843015,,-6.928952143207594

[0.txt],view,,polarity,,detail
1.txt,3.2941176470588234,,1.837997135805688,,-7.993868446500689
4.txt,1.0588235294117647,,1.9320737385541864,,-8.080947377949
5.txt,2.0588235294117645,,2.4352174517156,,-7.352194637976769
6.txt,2.823529411764706,,2.902832297365402,,-7.243223188350912
7.txt,4.0,,1.17470114855509,,-8.773071844362635
9.txt,10.058823529411764,,2.6801682446985855,,-7.616872467454998
11.txt,1.8823529411764706,,1.0261561414776554,,-8.773071844362635
12.txt,2.8235294117647056,,2.0340935070546062,,-7.933708262012676
14.txt,0.0,,0.0,,0.0
15.txt,0.0,,0.0,,0.0
17.txt,0.0,,0.0,,0.0
19.txt,0.0,,0.0,,0.0
20.txt,0.38235294117647056,,2.383894796362413,,-8.330299888419763
22.txt,2.9411764705882355,,1.8964366814664417,,-7.912781861047172
25.txt,0.0,,0.0,,0.0
26.txt,0.8823529411764706,,1.4052897270935447,,-7.539515686026761
27.txt,1.5,,2.3728637718379177,,-6.431152280179309
28.txt,0.9705882352941178,,2.6798192601540207,,-8.001222355764376
30.txt,0.3235294117647059,,1.5691398005629216,,-8.138814035981103
31.txt,3.0,,2.3776213576706247,,-8.112013634222897
32.txt,5.176470588235294,,2.4003315600244877,,-7.557427186131347
34.txt,2.9411764705882355,,2.2612082849727364,,-7.607595064543613

