[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,7,3,0.927924293,3,-0.672087167,2,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
2.txt,3,5,0.592729347,5,-0.915757872,4,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
5.txt,12.66666667,2,1.544480046,1,-0.967477268,6,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
6.txt,1.111111111,7,0.458847039,7,-1.494658225,8,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
7.txt,6.388888889,4,0.230765481,8,-1.466365021,7,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
8.txt,2.222222222,6,0.997580447,2,-0.961515369,5,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
9.txt,45.22222222,1,0.90355332,4,-0.54862088,1,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
11.txt,0.388888889,8,0.480619371,6,-0.673692712,3,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,4.5,,2.039334765,,-1.64204008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,1.5,,1.363175764,,-1.885710785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,1.111111111,,0.753585955,,-2.433002983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,5.555555556,,0.675226614,,-2.436317934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,1.111111111,,1.856243356,,-1.896133371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,42.16666667,,1.720973101,,-1.518573792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.txt,0.388888889,,0.795061176,,-1.576702559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,4.5,,1.372489357,,-2.715758569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,1.5,,0.91239987,,-2.751485119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,1.111111111,,0.518008472,,-3.42041685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,2.5,,1.384062661,,-3.318138874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,1.111111111,,1.224988803,,-2.883547238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.txt,0.388888889,,0.529514436,,-2.564116426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,4.5,,1.433421221,,-3.74295883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,1.5,,0.95674964,,-3.778685381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,1.111111111,,0.542430851,,-4.533921733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,2.5,,1.449098762,,-4.431643757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,1.111111111,,1.271500515,,-3.94608241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,4.5,,1.418005566,,-3.899106739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,1.5,,0.949032737,,-3.934833289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,1.111111111,,0.539016723,,-4.70231624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,1.111111111,,1.261412807,,-4.102230319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
