[0.txt]
1.txt,4.363636363636363
3.txt,0.7272727272727273
4.txt,7.363636363636363
7.txt,0.8181818181818181
8.txt,13.363636363636363
9.txt,10.818181818181818
10.txt,2.909090909090909
14.txt,8.727272727272727
15.txt,8.636363636363637
16.txt,6.909090909090909
17.txt,2.3636363636363638
18.txt,0.18181818181818182
[0.txt]
1.txt,1.0909090909090908
3.txt,0.7272727272727273
4.txt,6.8181818181818175
7.txt,0.8181818181818181
8.txt,8.909090909090908
9.txt,8.909090909090908
10.txt,2.7272727272727275
14.txt,0.0
15.txt,7.2727272727272725
16.txt,6.181818181818182
17.txt,2.1818181818181817
18.txt,0.18181818181818182
[0.txt]
1.txt,0.5454545454545454
3.txt,0.7272727272727273
4.txt,6.8181818181818175
7.txt,0.8181818181818181
8.txt,8.909090909090908
9.txt,8.909090909090908
10.txt,2.7272727272727275
14.txt,0.0
15.txt,0.0
16.txt,6.181818181818182
17.txt,2.1818181818181817
18.txt,0.18181818181818182
[0.txt]
1.txt,0.5454545454545454
3.txt,0.7272727272727273
4.txt,6.545454545454545
7.txt,0.8181818181818181
8.txt,0.0
9.txt,8.272727272727273
10.txt,2.7272727272727275
14.txt,0.0
15.txt,0.0
16.txt,4.7272727272727275
17.txt,2.0
18.txt,0.18181818181818182
[0.txt]
1.txt,0.5454545454545454
3.txt,0.7272727272727273
4.txt,6.0
7.txt,0.2727272727272727
8.txt,0.0
9.txt,0.0
10.txt,2.7272727272727275
14.txt,0.0
15.txt,0.0
16.txt,4.7272727272727275
17.txt,1.4545454545454546
18.txt,0.18181818181818182
[0.txt]
1.txt,0.5454545454545454
3.txt,0.5454545454545454
4.txt,5.727272727272727
7.txt,0.2727272727272727
8.txt,0.0
9.txt,0.0
10.txt,2.7272727272727275
14.txt,0.0
15.txt,0.0
16.txt,4.7272727272727275
17.txt,0.0
18.txt,0.18181818181818182
