[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,15,1,0.969312916,1,0.446745524,4,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
2.txt,3.529411765,6,0.216427954,6,0.167884736,8,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
3.txt,3.823529412,5,0.364684225,3,0.243279065,6,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
5.txt,6.470588235,3,0.341462823,4,0.31543373,5,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
6.txt,3.235294118,7,0.496958721,2,0.693347409,3,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
7.txt,14.82352941,2,0.334599252,5,0.733561337,2,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
8.txt,4.705882353,4,0.134462305,8,0.184855842,7,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
9.txt,2.117647059,8,0.172874636,7,0.807977417,1,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,13.23529412,,1.292129438,,-0.413417886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,3.529411765,,0.263851837,,-0.556002091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,3.823529412,,0.448747915,,-0.570639141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,5.882352941,,0.59263523,,-0.408453098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,3.235294118,,0.705137355,,-0.120570796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,13.17647059,,0.566311394,,-0.181435392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,3.294117647,,0.377096269,,-0.468361165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,2.058823529,,0.780966125,,-0.906185584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,3.529411765,,0.561473733,,-1.056799365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,5.294117647,,0.916472816,,-0.75863659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,2.588235294,,1.042482097,,-0.478349631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,12.35294118,,0.956664647,,-0.545574889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,3.294117647,,0.597658953,,-0.818544657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,2.058823529,,0.719510185,,-1.211505791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,2.941176471,,0.698589647,,-1.365434523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,4.705882353,,0.915709449,,-1.028621886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,2.588235294,,0.848866145,,-0.732288322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,3.294117647,,0.564855507,,-1.123864864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,2.058823529,,0.785996047,,-1.792404759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,2.941176471,,0.77517693,,-1.947669796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,4.705882353,,1.028853612,,-1.697161781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,3.294117647,,0.641007286,,-1.704763832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.txt,1.764705882,,0.8648247,,-2.085606098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,2.941176471,,0.772091314,,-2.240871134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,2.823529412,,0.72417424,,-1.997965171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
