[0.txt]
1.txt,0.18103527998170077
4.txt,0.19797762996644366
5.txt,0.3376268921410916
6.txt,0.5788944274972253
7.txt,0.10251057863547154
9.txt,0.42615587191442317
11.txt,0.26021911144031773
12.txt,0.47196478973800626
14.txt,0.5737699934097854
15.txt,0.5389724319802558
17.txt,0.6630477404661864
19.txt,1.3303017717430974
20.txt,0.8767664511242317
22.txt,0.4088507984655809
25.txt,0.46527545911538315
26.txt,0.13087711301619084
27.txt,0.34575756544423
28.txt,1.3047988104763215
30.txt,0.28577642581096635
31.txt,0.15737016167446893
32.txt,0.7611149705028072
34.txt,0.40002361789942453
[0.txt]
1.txt,0.5852691657216029
4.txt,0.432658409320664
5.txt,0.6680517181881477
6.txt,1.1417963318035687
7.txt,0.4321867572011831
9.txt,0.883766930929831
11.txt,0.5854303731613772
12.txt,0.9895082721107271
14.txt,1.024734994945783
15.txt,1.214858757345985
17.txt,0.8476975875042514
19.txt,1.44994323755347
20.txt,1.2121039513575342
22.txt,0.8086210190222528
25.txt,0.0
26.txt,0.648126208119416
27.txt,0.7267858692998594
28.txt,1.401670108983857
30.txt,0.6304287514195149
31.txt,0.6691276512538314
32.txt,1.062559568187098
34.txt,0.6074311223820534
[0.txt]
1.txt,1.6321733418090063
4.txt,1.2302407680538676
5.txt,1.5424787401117621
6.txt,2.295199422536105
7.txt,0.9260673509525804
9.txt,2.129592774859228
11.txt,0.9319142373104674
12.txt,1.8284311362951868
14.txt,1.8908185929363355
15.txt,2.1354334541692936
17.txt,2.0721109897661236
19.txt,0.0
20.txt,2.173925195976273
22.txt,1.5924440286932353
25.txt,0.0
26.txt,1.2740237296999282
27.txt,1.9738517774744204
28.txt,2.535339587036463
30.txt,1.2465534148162276
31.txt,2.1212434439189654
32.txt,1.7912261808314909
34.txt,1.4167459840276313
[0.txt]
1.txt,1.5099456845729564
4.txt,1.4838913952164865
5.txt,1.659292664047676
6.txt,2.3482614185418567
7.txt,0.868512650867135
9.txt,2.232328649652263
11.txt,0.8569769110939568
12.txt,1.6842432664735365
14.txt,0.0
15.txt,2.0635416441588794
17.txt,2.2701456530558595
19.txt,0.0
20.txt,2.0176765994005463
22.txt,1.461617318410375
25.txt,0.0
26.txt,1.162390361644651
27.txt,1.9461687030573662
28.txt,2.3710533138624097
30.txt,1.265071579397521
31.txt,1.9617759415273928
32.txt,2.0178558171635657
34.txt,1.7726617905724094
[0.txt]
1.txt,1.6429071883854391
4.txt,1.6066623654997867
5.txt,1.8121002268309403
6.txt,2.502242061894623
7.txt,0.9461984255198321
9.txt,2.41288832876155
11.txt,0.9244702064074619
12.txt,1.8232400674190796
14.txt,0.0
15.txt,0.0
17.txt,2.6987452308504523
19.txt,0.0
20.txt,2.4751215556316835
22.txt,1.5805030776034956
25.txt,0.0
26.txt,1.2598317528172565
27.txt,2.1187083788846874
28.txt,2.4821660310037315
30.txt,1.38959608617625
31.txt,2.129404541431489
32.txt,2.170338549847061
34.txt,1.9159328521843015
[0.txt]
1.txt,1.837997135805688
4.txt,1.9320737385541864
5.txt,2.4352174517156
6.txt,2.902832297365402
7.txt,1.17470114855509
9.txt,2.6801682446985855
11.txt,1.0261561414776554
12.txt,2.0340935070546062
14.txt,0.0
15.txt,0.0
17.txt,0.0
19.txt,0.0
20.txt,2.383894796362413
22.txt,1.8964366814664417
25.txt,0.0
26.txt,1.4052897270935447
27.txt,2.3728637718379177
28.txt,2.6798192601540207
30.txt,1.5691398005629216
31.txt,2.3776213576706247
32.txt,2.4003315600244877
34.txt,2.2612082849727364
