[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,4.714285714,8,1.39882777,7,1.492495107,4,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
3.txt,14.78571429,3,1.546072613,5,1.677992497,3,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
4.txt,4.714285714,8,1.400173147,6,1.894809545,2,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
6.txt,26.71428571,1,1.249018505,8,-0.883533336,11,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
11.txt,4.714285714,8,2.51166227,1,1.026426802,6,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
13.txt,25.46428571,2,1.787754233,4,2.993357881,1,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
14.txt,6.071428571,6,2.074784866,3,-0.382527339,9,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
15.txt,6.964285714,5,1.078243166,9,-0.523252501,10,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
16.txt,9.642857143,4,1.013197988,10,0.894271364,7,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
18.txt,2.571428571,11,0.845609814,11,0.298727982,8,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
19.txt,5.714285714,7,2.438368827,2,1.247660432,5,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
21.txt,1.25,12,0.630748892,12,-0.954034987,12,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,3.857142857,,0.988059072,,0.665636949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,12.32142857,,1.172786952,,0.90210405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.txt,3.857142857,,0.98889092,,1.118921098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.txt,3.857142857,,1.603519924,,0.250538355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.txt,23.82142857,,1.369683606,,2.294818167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.txt,6.071428571,,1.176314536,,-1.225358851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.txt,5.107142857,,0.949332733,,-1.38544557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.txt,8.035714286,,0.859027846,,0.118382917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.txt,2.285714286,,0.545178967,,-0.477160465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.txt,5.714285714,,1.325613555,,0.526468452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.txt,0.5,,0.566145862,,-1.729923434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,3.428571429,,0.980869481,,-4.013418522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,1.642857143,,1.892429618,,-3.751763782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.txt,3.428571429,,0.981552092,,-3.484391057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.txt,3.428571429,,1.511647615,,-4.204940016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.txt,3.035714286,,1.52718548,,-5.991247214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.txt,1.857142857,,1.49219846,,-6.003335923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.txt,4.285714286,,1.394475047,,-4.811908408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.txt,2.285714286,,0.508819828,,-4.988196567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.txt,2.142857143,,1.670950471,,-4.138535115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.txt,0.5,,0.538076599,,-6.383148698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,3.428571429,,1.057061987,,-6.727320741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.txt,3.428571429,,1.057732726,,-6.272045636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.txt,3.428571429,,1.617463823,,-6.918842234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.txt,3.035714286,,1.66747489,,-8.577524343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.txt,1.392857143,,1.722970061,,-8.717238141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.txt,4.285714286,,1.496556341,,-7.639573877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.txt,2.285714286,,0.554766804,,-7.702098786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.txt,2.142857143,,1.803706516,,-7.028467671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.txt,0.5,,0.593793096,,-9.097050916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,3,,1.248941101,,-7.357961056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.txt,3,,1.249655314,,-7.101895334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.txt,3.428571429,,1.733596873,,-7.61254768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.txt,3.035714286,,1.749577036,,-9.262037387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.txt,1.392857143,,1.880079089,,-9.347878457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.txt,3.75,,1.770736862,,-8.485733538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.txt,1.714285714,,0.785661863,,-8.454786472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.txt,0.25,,0.744483707,,-9.794634297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,0.428571429,,1.481393166,,-9.973303163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.txt,3.428571429,,1.557739977,,-10.46762961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.txt,3.035714286,,1.56604208,,-11.74914629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.txt,1.392857143,,1.709411038,,-11.83498736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.txt,3.75,,1.908820749,,-11.11517651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.txt,1.428571429,,0.816492335,,-10.8134642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.txt,0.25,,0.702849381,,-12.20799084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
