[0.txt],view,,polarity,,detail
1.txt,12.0,,1.1011947203095511,,-0.20433024950639625
2.txt,16.941176470588236,,0.3095305891568872,,0.6994082215927028
3.txt,9.058823529411764,,0.7545155265862868,,-0.7151558732723868
4.txt,10.0,,0.36334913961340753,,-0.23593840420374412
6.txt,7.0588235294117645,,0.305319560916213,,0.1674692929326459
7.txt,6.470588235294118,,0.30529120781538127,,-0.4171803413693018
8.txt,7.823529411764706,,0.5100295269998085,,-0.7151558732723868
11.txt,16.823529411764703,,0.7184069828277236,,-0.10549242791739466
12.txt,2.235294117647059,,0.30484129923657544,,-0.24967246075711258
13.txt,19.11764705882353,,0.808611286017179,,-0.025865189488507467
14.txt,9.411764705882353,,0.5038694379948627,,-0.3096907651642225
16.txt,2.058823529411765,,0.31869131664549166,,-0.07375236096047838
17.txt,20.0,,1.40251154183123,,-0.00229239820716709

[0.txt],view,,polarity,,detail
1.txt,6.352941176470589,,2.2172702867597858,,-0.917193724571616
2.txt,12.176470588235293,,1.34937723131775,,0.058893363572549484
3.txt,4.529411764705882,,1.8422979489313152,,-1.4280193483376067
4.txt,6.470588235294118,,1.313946040184628,,-0.9488018792689639
6.txt,6.470588235294118,,0.6113608534718536,,-0.3373181157050217
7.txt,5.294117647058823,,0.9429045091217488,,-1.1300438164345215
8.txt,6.1764705882352935,,1.1136778156396048,,-1.4280193483376067
11.txt,12.235294117647058,,1.7342229496864408,,-0.8183559029826144
12.txt,2.235294117647059,,0.3002622385789479,,-0.9625359358223323
13.txt,13.0,,2.101289494137371,,-0.7387286645537272
14.txt,8.470588235294118,,0.8330570511365022,,-1.022554240229442
16.txt,1.7647058823529411,,0.46436475870831617,,-0.7866158360256982
17.txt,0.0,,0.0,,0.0

[0.txt],view,,polarity,,detail
1.txt,0.0,,0.0,,0.0
2.txt,11.647058823529411,,1.6958455128598664,,-0.4519322601934411
3.txt,3.235294117647059,,2.4029255912390437,,-1.9388449721035972
4.txt,2.9411764705882355,,2.616310787126111,,-1.4596275030349544
6.txt,5.588235294117648,,1.1613469037994408,,-0.8481437394710123
7.txt,4.705882352941177,,1.3891129309382533,,-1.6408694402005124
8.txt,6.1764705882352935,,1.198439495091686,,-1.9388449721035972
11.txt,9.941176470588236,,2.4527075443023487,,-1.329181526748605
12.txt,2.235294117647059,,0.3253287075491337,,-1.473361559588323
13.txt,9.941176470588236,,3.0787871861285074,,-1.2495542883197177
14.txt,7.0588235294117645,,1.4137915317346201,,-1.533379863995433
16.txt,0.8823529411764706,,1.056095440766861,,-1.2974414597916888
17.txt,0.0,,0.0,,0.0

[0.txt],view,,polarity,,detail
1.txt,0.0,,0.0,,0.0
2.txt,0.0,,0.0,,0.0
3.txt,2.588235294117647,,2.310046619335422,,-3.1909298822388634
4.txt,2.9411764705882355,,2.3139027104314955,,-2.711712413170221
6.txt,5.294117647058823,,1.214652541729882,,-2.1002286496062785
7.txt,4.11764705882353,,1.5923895809453668,,-2.8929543503357786
8.txt,5.764705882352941,,1.2432435979797842,,-3.1909298822388634
11.txt,9.176470588235293,,2.3865905898943507,,-2.3996086000443126
12.txt,2.235294117647059,,0.29536626205538236,,-2.725446469723589
13.txt,9.176470588235293,,2.94694110412344,,-2.5016391984549844
14.txt,6.588235294117647,,1.443751075395516,,-2.7854647741306993
16.txt,0.8823529411764706,,0.9297822226855084,,-2.549526369926955
17.txt,0.0,,0.0,,0.0

[0.txt],view,,polarity,,detail
1.txt,0.0,,0.0,,0.0
2.txt,0.0,,0.0,,0.0
3.txt,1.9411764705882355,,2.4030524097618593,,-3.4548800817773033
4.txt,2.9411764705882355,,2.3450975439081807,,-3.259714127915611
6.txt,5.0,,1.3900398598842385,,-2.364178849144719
7.txt,4.11764705882353,,1.6057703527799716,,-3.156904549874219
8.txt,5.764705882352941,,1.2575211941010418,,-3.4548800817773033
11.txt,0.0,,0.0,,0.0
12.txt,2.235294117647059,,0.30048648195720784,,-2.989396669262029
13.txt,7.647058823529411,,3.3556603057875694,,-2.7655893979934247
14.txt,5.647058823529411,,1.73822933628322,,-3.0494149736691387
16.txt,0.8823529411764706,,0.9419838356958216,,-2.8134765694653954
17.txt,0.0,,0.0,,0.0

[0.txt],view,,polarity,,detail
1.txt,0.0,,0.0,,0.0
2.txt,0.0,,0.0,,0.0
3.txt,1.9411764705882355,,2.4414788151781166,,-4.144170765561182
4.txt,1.7647058823529411,,2.7128151094476385,,-3.9490048116994907
6.txt,4.705882352941177,,1.5773157248446668,,-2.8631159320900488
7.txt,3.5294117647058822,,1.9422437436790656,,-3.8461952336580976
8.txt,5.352941176470588,,1.4479120388327427,,-4.144170765561182
11.txt,0.0,,0.0,,0.0
12.txt,2.1176470588235294,,0.4608318973851672,,-3.6786873530459085
13.txt,0.0,,0.0,,0.0
14.txt,5.176470588235294,,1.942122902060699,,-3.738705657453018
16.txt,0.8823529411764706,,0.9570072819571264,,-3.502767253249274
17.txt,0.0,,0.0,,0.0

