[0.txt],view,,polarity,,detail
1.txt,3.8076923076923075,,1.5159601519004189,,0.957873453528271
2.txt,40.61538461538462,,0.8460468981156961,,1.7791814977592653
4.txt,9.23076923076923,,0.8711500892380099,,1.3742297939661094
6.txt,2.423076923076923,,1.815519312168044,,0.5479315374747427
7.txt,0.6923076923076923,,1.962756525377141,,0.6324651561984399
8.txt,12.269230769230768,,0.839727342519207,,2.301186965385829
9.txt,13.538461538461538,,0.7797906689121034,,0.09555365216699618
10.txt,10.5,,1.1862433854012566,,1.308960987092785
13.txt,4.230769230769231,,0.8632483714816064,,1.025099200450697
14.txt,26.923076923076923,,1.116163997996976,,2.455047380498055
15.txt,4.5,,0.8629041247644599,,1.4387825762064042
16.txt,10.461538461538462,,1.2154642224560959,,1.50579547209423
17.txt,6.461538461538462,,2.1361105990604097,,1.129556723411062
21.txt,2.076923076923077,,0.6684885070879523,,0.9110871928653599
22.txt,1.153846153846154,,0.19962931532366124,,1.7661418962205395
23.txt,5.1923076923076925,,0.9599369569495424,,2.211480954384213
25.txt,1.7307692307692308,,1.3963767178426287,,2.641924659700388
26.txt,11.0,,1.1056746090083887,,1.8744997304802047
27.txt,10.96153846153846,,1.5655799353410964,,2.793465463257534
29.txt,5.538461538461538,,1.2149125305062523,,2.0804645055531323

[0.txt],view,,polarity,,detail
1.txt,3.3846153846153846,,1.6375934117073845,,-0.455508845558506
2.txt,40.0,,1.1312191137609509,,0.3974073533698361
4.txt,7.499999999999999,,1.5433150210476059,,-0.12160063008013611
6.txt,2.0769230769230766,,1.932790899135582,,-0.8654507616120344
7.txt,0.6923076923076923,,2.0455976383439554,,-0.8546695038488157
8.txt,11.846153846153847,,1.1537724254623927,,0.9547477316933152
9.txt,13.538461538461538,,0.8301140136008098,,-1.3178286469197809
10.txt,10.0,,1.4835486605137134,,-0.10442131199399214
13.txt,4.230769230769231,,1.000918216669157,,-0.38828309863608024
14.txt,25.384615384615387,,1.67390066822886,,1.115417442371756
15.txt,4.0,,1.2016713161927135,,0.19421371689144884
16.txt,9.846153846153847,,1.5533661808974888,,0.018660812046974423
17.txt,0.0,,0.0,,0.0
21.txt,2.076923076923077,,0.7592995683571446,,-0.5022951062214172
22.txt,1.153846153846154,,0.22051740917189458,,0.561111589870641
23.txt,5.1923076923076925,,0.971778686682834,,0.7980986552974356
25.txt,1.0384615384615383,,1.9617929825126257,,1.1578725392197815
26.txt,11.0,,1.2139358698050924,,0.46111743139342787
27.txt,9.807692307692307,,2.247728319899528,,1.4116913188681046
29.txt,5.538461538461538,,1.2242718971091446,,0.5933298455058768

[0.txt],view,,polarity,,detail
1.txt,2.5384615384615383,,2.5132257519513392,,-3.089802994211522
2.txt,34.46153846153847,,3.128249682681177,,-2.3589341662845245
4.txt,5.192307692307692,,2.9570523348201725,,-2.806558827352793
6.txt,2.0769230769230766,,2.3743708545251803,,-3.4997449102650506
7.txt,0.6923076923076923,,2.3865014070917816,,-3.488963652501832
8.txt,10.153846153846153,,2.3212070384684966,,-1.9478669330702099
9.txt,11.0,,2.509956186126496,,-3.8481354131472276
10.txt,7.5,,3.02032124750829,,-2.7387154606470085
13.txt,2.6923076923076925,,2.3281172267917283,,-3.171508265897346
14.txt,19.230769230769234,,4.067828592581225,,-1.8097375170544259
15.txt,1.5,,2.907202017368061,,-2.440080431761567
16.txt,6.76923076923077,,3.2973835109886283,,-2.678361847688822
17.txt,0.0,,0.0,,0.0
21.txt,1.6153846153846154,,1.418243271279066,,-3.1365892548744334
