[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,12.25,3,0.984563429,8,-0.130577889,7,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
4.txt,3.75,7,0.944192737,9,-0.283825576,8,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
6.txt,6,5,1.032863368,7,-0.283825576,8,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
8.txt,8.25,4,1.787956321,3,1.435065322,1,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
9.txt,4.666666667,6,1.7459955,4,0.925644988,3,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
10.txt,3.5,8,1.242608943,6,-0.283825576,8,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
12.txt,0.5,11,0.608192962,12,0.235530566,5,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
14.txt,2.666666667,9,0.888525937,10,-0.283825576,8,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
15.txt,14.16666667,2,1.866027882,2,0.227000048,6,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
16.txt,2.666666667,9,1.569577006,5,-0.283825576,8,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
17.txt,15.75,1,1.993870527,1,1.008508909,2,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
20.txt,0.25,12,0.638468187,11,0.403336048,4,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,11.66666667,,1.155103376,,-1.422912373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.txt,3.75,,0.910956972,,-1.57616006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,6,,1.02666492,,-1.57616006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,5.25,,2.5579742,,0.142730838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,4,,1.76993245,,-0.784838778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.txt,2.916666667,,1.375951401,,-1.57616006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.txt,0.5,,0.570129826,,-1.056803919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.txt,2,,1.251520517,,-1.57616006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.txt,12.5,,2.272069904,,-1.065334436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.txt,2.666666667,,1.438395633,,-1.57616006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.txt,0.25,,0.588153363,,-0.888998437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.txt,11.66666667,,1.101187193,,-3.21965663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.txt,3.75,,0.857805283,,-3.295050958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.txt,5.5,,1.149607106,,-3.295050958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,4,,1.664636041,,-2.577482037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.txt,2.333333333,,1.483112084,,-3.295050958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.txt,0.5,,0.532078073,,-2.775694817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.txt,2,,1.168336235,,-3.295050958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.txt,12.5,,2.106486272,,-2.857977696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.txt,2.666666667,,1.346362928,,-3.295050958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.txt,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.txt,0.25,,0.547452956,,-2.867400531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.txt],view,,polarity,,detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
