[1.txt],view,,polarity,,detail
2.txt,8.555555555555555,,0.6105497579312706,,1.8007088443758166
7.txt,1.0,,0.5963448152966498,,1.6844763991610772
8.txt,8.0,,0.20266030361400306,,0.5982180140081707
9.txt,13.88888888888889,,0.298887997774601,,0.9850048002802548
11.txt,10.0,,0.4884597830098273,,0.5271046405406137
14.txt,17.22222222222222,,0.2847972130817265,,-0.28382557567571504
18.txt,9.166666666666668,,0.23566541075283123,,-0.11594083929508825
19.txt,21.77777777777778,,1.0030376690031118,,0.0
21.txt,8.0,,1.0702678510065327,,0.2757902122597076
22.txt,2.0,,0.1969335450899483,,-0.28382557567571504

[1.txt],view,,polarity,,detail
2.txt,4.666666666666667,,1.0934138998277476,,1.5168832687001015
7.txt,0.5,,0.7861668685848338,,1.400650823485362
8.txt,6.666666666666666,,0.503132307979801,,0.3143924383324556
9.txt,11.11111111111111,,0.7276551025618118,,0.7011792246045399
11.txt,6.666666666666666,,1.0018311815737717,,0.2432790648648986
14.txt,13.333333333333334,,0.9606066589493586,,-0.5676511513514301
18.txt,5.5,,0.7918842562753525,,-0.3997664149708033
19.txt,0.0,,0.0,,0.0
21.txt,4.0,,1.5888713225073623,,-0.008035363416007468
22.txt,1.8333333333333333,,0.3057976353824909,,-0.5676511513514301

[1.txt],view,,polarity,,detail
2.txt,0.0,,0.0,,0.0
7.txt,0.5,,0.7374278134818222,,-0.6838835965661698
8.txt,6.222222222222221,,0.6063501403611383,,-1.5237584855090514
9.txt,10.555555555555555,,0.7206393467309957,,-1.3833551954469918
11.txt,6.0,,0.9073483922225152,,-2.205898468774542
14.txt,12.777777777777779,,0.9297464907919055,,-2.652185571402961
18.txt,4.888888888888889,,0.8745594592997645,,-2.4843008350223346
19.txt,0.0,,0.0,,0.0
21.txt,4.0,,1.3504020891180182,,-2.092569783467539
22.txt,1.8333333333333333,,0.3038824324920886,,-2.652185571402961

[1.txt],view,,polarity,,detail
2.txt,0.0,,0.0,,0.0
7.txt,0.5,,1.040063088406005,,-0.8933647272763572
8.txt,6.222222222222221,,0.8345037402688825,,-1.8119384017383398
9.txt,10.555555555555555,,0.9232700929810933,,-1.5928363261571794
11.txt,6.0,,1.2011263738131455,,-2.4153795994847296
14.txt,12.777777777777779,,1.1169853197071677,,-2.861666702113149
18.txt,3.666666666666667,,1.4038539401050114,,-2.693781965732522
19.txt,0.0,,0.0,,0.0
21.txt,0.0,,0.0,,0.0
22.txt,1.8333333333333333,,0.40931817837914186,,-2.861666702113149

[1.txt],view,,polarity,,detail
2.txt,0.0,,0.0,,0.0
7.txt,0.5,,1.1331764133964768,,-0.8933647272763572
8.txt,5.333333333333333,,1.159459706646653,,-1.8119384017383398
9.txt,10.555555555555555,,1.031600404316842,,-1.5928363261571794
11.txt,6.0,,1.3500727887231727,,-2.4153795994847296
14.txt,0.0,,0.0,,0.0
18.txt,2.4444444444444446,,1.7894051587586033,,-2.693781965732522
19.txt,0.0,,0.0,,0.0
21.txt,0.0,,0.0,,0.0
22.txt,1.8333333333333333,,0.44976328665616305,,-2.861666702113149

[1.txt],view,,polarity,,detail
2.txt,0.0,,0.0,,0.0
7.txt,0.5,,1.0791068582804564,,-1.0612494636569838
8.txt,5.333333333333333,,1.1105345540112597,,-1.9798231381189664
9.txt,10.555555555555555,,0.991046950483086,,-1.760721062537806
11.txt,6.0,,1.291244862376429,,-2.583264335865356
14.txt,0.0,,0.0,,0.0
18.txt,0.0,,0.0,,0.0
19.txt,0.0,,0.0,,0.0
21.txt,0.0,,0.0,,0.0
22.txt,1.8333333333333333,,0.43016863516606985,,-3.0295514384937756

