the,his,pistorius,steenkamp,oscar,weskoppies,was,south,girlfriend,african,psychiatric,pretoria,hospital,that,home,reeva,trial,killed,night,capital,
can,one,intruder,her,shot,exception,reliably,female,male,scream,typically,lin,although,bathroom,not,miss,mistakenly,south,capital,news,
the,his,para-lympian,assessed,amputee,who,carried,upmarket,toilet,suburb,model,maintains,shooting,has,sprinter,could,paralympic,olympic,mistook,reeva,
psychologist,evaluation,killing,out,reading,prosecutor,brought,testified,allow,break,high,mental,hospital,athlete,harding,astute,businessman,that,bbc,murder,
dead,stand,whether,three,nel,undergo,high,hospital,athlete,past,events,trials,scene,are,van,zyl,outlined,utterly,now,dock,
