[1.txt],view,,polarity,,detail
0.txt,4.105263157894736,,0.8058052792501392,,3.391662765754833
2.txt,10.736842105263158,,0.8418425975549056,,2.309946626149404
3.txt,15.157894736842104,,1.1437975742922373,,0.6141028618282638
4.txt,12.631578947368421,,0.7471968279450311,,3.588128425552726
5.txt,3.6842105263157894,,0.9341641457588425,,0.3836616504575479
6.txt,9.68421052631579,,0.7070981546471046,,-0.09884479289093649
7.txt,1.5789473684210527,,0.8048933568367546,,0.2714023908733871
8.txt,7.894736842105263,,0.6921798314740838,,1.4820138405293657
9.txt,13.894736842105262,,1.737546516387274,,3.214451394561502

[1.txt],view,,polarity,,detail
0.txt,4.105263157894736,,0.8058052792501392,,3.391662765754833
2.txt,10.736842105263158,,0.8418425975549056,,2.309946626149404
3.txt,15.157894736842104,,1.1437975742922373,,0.6141028618282638
4.txt,12.631578947368421,,0.7471968279450311,,3.588128425552726
5.txt,3.6842105263157894,,0.9341641457588425,,0.3836616504575479
6.txt,9.68421052631579,,0.7070981546471046,,-0.09884479289093649
7.txt,1.5789473684210527,,0.8048933568367546,,0.2714023908733871
8.txt,7.894736842105263,,0.6921798314740838,,1.4820138405293657
9.txt,13.894736842105262,,1.737546516387274,,3.214451394561502

[9.txt],view,,polarity,,detail
0.txt,5.052631578947368,,0.20767958447204338,,-1.1445176028353796
2.txt,10.105263157894736,,0.4380352312323451,,-1.365952143586235
3.txt,15.789473684210526,,0.6539383137584354,,-2.788060494059753
4.txt,10.736842105263158,,0.5390524053795448,,-0.20224543064843015
5.txt,3.6842105263157894,,0.4719070810315989,,-3.848900453088101
6.txt,10.105263157894736,,0.29557997755231524,,-3.954248521708649
7.txt,1.5789473684210527,,0.37371737633161667,,-3.466979209023192
8.txt,6.842105263157895,,0.458575883793794,,-2.3832862616096713
1.txt,12.157894736842106,,1.4309206605542255,,-3.214451394561502

[9.txt],view,,polarity,,detail
0.txt,4.578947368421052,,0.5067424318610914,,1.1235725814597268
2.txt,10.421052631578947,,0.6399389143936254,,0.4719972412815845
3.txt,15.473684210526315,,0.8988679440253363,,-1.0869788161157445
4.txt,11.68421052631579,,0.6431246166622879,,1.692941497452148
5.txt,3.6842105263157894,,0.7030356133952207,,-1.7326194013152765
6.txt,9.894736842105264,,0.5013390660997099,,-2.0265466572997926
7.txt,1.5789473684210527,,0.5893053665841856,,-1.5977884090749024
8.txt,7.368421052631579,,0.5753778576339389,,-0.4506362105401528
1.txt,12.157894736842106,,1.4309206605542255,,-1.607225697280751

[4.txt],view,,polarity,,detail
0.txt,4.421052631578947,,0.3629211987351819,,-1.1311981603564811
2.txt,10.105263157894736,,0.19619299640224014,,-2.022583004155032
3.txt,17.052631578947366,,0.371850839618875,,-3.2196290229793534
9.txt,17.684210526315788,,0.5929576459174993,,0.20224543064843015
5.txt,3.6842105263157894,,0.2668536155128424,,-3.5988700275254457
6.txt,10.105263157894736,,0.1844349388770661,,-4.269294522676717
7.txt,1.0526315789473684,,0.17389160488943567,,-3.231483426947763
8.txt,0.0,,0.003818181818181817,,-2.399053996268112
1.txt,16.210526315789473,,0.747196827945031,,-3.588128425552726

[4.txt],view,,polarity,,detail
0.txt,4.526315789473684,,0.4588020208191215,,0.3719823341876575
2.txt,10.31578947368421,,0.492023608396497,,-0.35952950719728766
3.txt,16.0,,0.7231955758898492,,-1.7978622184036144
9.txt,17.684210526315788,,0.5929576459174993,,1.1388989417366442
5.txt,3.6842105263157894,,0.5576416141010946,,-2.3547029433853326
6.txt,9.964912280701755,,0.3957043570254953,,-2.774129279092101
7.txt,1.4035087719298245,,0.45083411268593565,,-2.1423534150325225
8.txt,4.912280701754386,,0.3848579656953532,,-1.1001088057828057
1.txt,13.508771929824562,,1.2030127163511606,,-2.267526606704743

[3.txt],view,,polarity,,detail
0.txt,4.105263157894736,,0.5146976406327596,,2.3263037932987256
2.txt,11.368421052631579,,0.2892298021183805,,1.6796352356075195
4.txt,12.0,,0.371850839618875,,3.2196290229793534
9.txt,17.684210526315788,,0.7193321451342787,,2.788060494059753
5.txt,2.631578947368421,,0.5206352714407009,,-1.0490712862395177
6.txt,10.105263157894736,,0.317269256335426,,-0.8564937037141751
7.txt,2.1052631578947367,,0.1966774260618618,,-0.07247591676185909
8.txt,7.368421052631579,,0.3543541829379123,,0.9549017818416954
1.txt,15.05263157894737,,0.9358343789663759,,-0.6141028618282638

[3.txt],view,,polarity,,detail
0.txt,4.421052631578947,,0.472775925772531,,0.8605626989654245
2.txt,10.578947368421051,,0.4413251568269679,,0.15026167850391414
4.txt,12.0,,0.371850839618875,,1.6513780044709123
9.txt,17.684210526315788,,0.6245512707216943,,1.5511893298174213
5.txt,3.4210526315789473,,0.5483900284359962,,-2.028295029098879
6.txt,10.0,,0.376095581852978,,-2.2947203852476195
7.txt,1.5789473684210527,,0.3872949410299172,,-1.6248840404648568
8.txt,5.526315789473684,,0.377232020005993,,-0.5863561588766805
1.txt,13.894736842105264,,1.1362181320049642,,-1.8541706704856231

[2.txt],view,,polarity,,detail
0.txt,4.105263157894736,,0.40813270198368673,,0.6988212680141866
3.txt,17.052631578947366,,0.33054834527814914,,-1.6796352356075195
4.txt,11.368421052631579,,0.19619299640224017,,2.022583004155032
9.txt,18.31578947368421,,0.4867058124803836,,1.365952143586235
5.txt,4.2105263157894735,,0.12741379310956105,,-2.6537229529982365
6.txt,10.526315789473683,,0.13792378824999912,,-2.6048961081326865
7.txt,0.7894736842105263,,0.14539561664888662,,-2.193577882323772
8.txt,6.842105263157895,,0.19276075963408681,,-0.6648747211926485
1.txt,15.631578947368421,,0.8418425975549056,,-2.309946626149404

[2.txt],view,,polarity,,detail
0.txt,4.357894736842105,,0.4598472810147622,,0.8282144127751769
3.txt,17.052631578947366,,0.33054834527814914,,-1.4146443781636724
4.txt,11.873684210526315,,0.33671927097554805,,1.7256190044077364
9.txt,17.81052631578947,,0.5969821790734321,,1.514141892571184
5.txt,3.5789473684210527,,0.46419478137070913,,-2.1533806138787503
6.txt,10.105263157894736,,0.3284612231323822,,-2.3567555298246328
7.txt,1.4210526315789473,,0.3389150761537111,,-1.7386228088366398
8.txt,5.789473684210526,,0.34033776793161175,,-0.602059871339874
1.txt,14.242105263157896,,1.0773430251149525,,-1.9453258616183793

[0.txt],view,,polarity,,detail
2.txt,13.26315789473684,,0.3265061615869494,,-0.6988212680141866
3.txt,18.94736842105263,,0.5146976406327597,,-2.3263037932987256
4.txt,15.157894736842104,,0.2721908990513865,,1.1311981603564811
9.txt,22.736842105263158,,0.31151937670806507,,1.1445176028353796
5.txt,4.7368421052631575,,0.6272272966932808,,-3.265000728588297
6.txt,10.94736842105263,,0.38116674688074714,,-3.5440577355835603
7.txt,2.3684210526315788,,0.3846403043701043,,-2.2901186067719297
8.txt,10.0,,0.20193921332128964,,-1.4592803720080099
1.txt,17.947368421052634,,0.6446442234001113,,-3.391662765754833

[0.txt],view,,polarity,,detail
2.txt,13.26315789473684,,0.3265061615869494,,-0.016295758999755012
3.txt,17.36842105263158,,0.3612398945039175,,-1.5665876140195145
4.txt,12.421052631578947,,0.3259645423215211,,1.6265488637325272
9.txt,18.63157894736842,,0.5494050453458709,,1.4525378442818833
5.txt,3.7719298245614037,,0.49136686725780443,,-2.3386506329970085
6.txt,10.24561403508772,,0.337245477090443,,-2.554639230784454
7.txt,1.5789473684210524,,0.34653594752310996,,-1.8305387751591882
8.txt,6.491228070175438,,0.3172713421632247,,-0.7449299547845634
1.txt,14.859649122807019,,1.005226558162479,,-2.186382012307788

