[1.txt],view,,polarity,,detail
3.txt,11.5,,0.49091879817726114,,2.2322296232315297
4.txt,6.909090909090909,,0.4492200746338294,,1.1228009554073073
5.txt,1.0,,0.14994854494792909,,0.5275420474783765
7.txt,13.0,,0.8843630814111214,,1.805520933380883
11.txt,13.5,,0.07599978034573641,,2.3898905150708596
12.txt,12.5,,0.1976925361681108,,1.6254405749509018
13.txt,4.545454545454545,,0.0,,1.2688047627935917
17.txt,3.0,,0.0,,0.518453148613103
18.txt,7.0,,0.08069659079740477,,0.6847711723418732
19.txt,7.363636363636364,,0.32318827905204395,,0.4714302006617644

[1.txt],view,,polarity,,detail
3.txt,11.5,,0.49091879817726114,,2.2322296232315297
4.txt,6.909090909090909,,0.4492200746338294,,1.1228009554073073
5.txt,1.0,,0.14994854494792909,,0.5275420474783765
7.txt,13.0,,0.8843630814111214,,1.805520933380883
11.txt,13.5,,0.07599978034573641,,2.3898905150708596
12.txt,12.5,,0.1976925361681108,,1.6254405749509018
13.txt,4.545454545454545,,0.0,,1.2688047627935917
17.txt,3.0,,0.0,,0.518453148613103
18.txt,7.0,,0.08069659079740477,,0.6847711723418732
19.txt,7.363636363636364,,0.32318827905204395,,0.4714302006617644

[7.txt],view,,polarity,,detail
3.txt,7.0,,1.8814434973602108,,0.49036911479647266
4.txt,4.0,,1.6355173131777294,,-0.6233722549745998
5.txt,0.9090909090909092,,0.2969163306606704,,-1.364703381744368
1.txt,1.8181818181818183,,0.8843630814111214,,-1.805520933380883
11.txt,12.5,,0.30424071917304596,,0.4050184814632904
12.txt,12.0,,0.3460113301540632,,-0.13383515448180372
13.txt,4.545454545454545,,0.0,,-0.4904709666391139
17.txt,2.727272727272727,,0.12869530498094678,,-1.2408225808196025
18.txt,6.681818181818182,,0.20836770609458366,,-1.0914756625373505
19.txt,7.363636363636364,,0.3049005434295584,,-1.2878455287709412

[7.txt],view,,polarity,,detail
3.txt,9.25,,1.1861811477687358,,1.3612993690140012
4.txt,5.454545454545455,,1.0423686939057795,,0.24971435021635374
5.txt,0.9545454545454546,,0.22343243780429975,,-0.4185806671329957
1.txt,1.8181818181818183,,0.8843630814111214,,-0.9027604666904415
11.txt,13.0,,0.19012024975939118,,1.397454498267075
12.txt,12.25,,0.271851933161087,,0.745802710234549
13.txt,4.545454545454545,,0.0,,0.3891668980772389
17.txt,2.8636363636363633,,0.06434765249047339,,-0.36118471610324976
18.txt,6.840909090909091,,0.1445321484459942,,-0.20335224509773864
19.txt,7.363636363636364,,0.3140444112408012,,-0.4082076640545884

[11.txt],view,,polarity,,detail
3.txt,13.0,,0.3387083113130842,,0.511917160656917
4.txt,6.909090909090909,,0.40789458505575166,,-0.9556882477090358
5.txt,1.0,,0.12781448722897296,,-1.3746111561673309
1.txt,4.363636363636363,,0.07599978034573641,,-1.9021532036457074
7.txt,15.5,,0.30424071917304596,,-0.021480953765782018
12.txt,10.0,,0.616304743087572,,-0.6538242887758909
13.txt,2.5,,0.6552664251726757,,-0.5263632035166455
17.txt,1.909090909090909,,0.40525614313377256,,-1.3837000550326044
18.txt,5.409090909090909,,0.5105203360798464,,-1.6515625202279722
19.txt,4.909090909090909,,1.1699405337942048,,-1.1592871312778088

[11.txt],view,,polarity,,detail
3.txt,10.5,,0.9036902022835186,,1.0781719662283065
4.txt,5.93939393939394,,0.8308773242891035,,-0.1520865157587761
5.txt,0.9696969696969697,,0.19155978761252415,,-0.7372574968111074
1.txt,2.6666666666666665,,0.6149086477226597,,-1.2358913790088635
7.txt,15.5,,0.30424071917304596,,0.5946799932050336
12.txt,11.5,,0.38666953646991536,,0.27926037723106906
13.txt,3.8636363636363633,,0.21842214172422525,,0.08399019754594413
17.txt,2.5454545454545454,,0.1779838160382398,,-0.7020231624130346
18.txt,6.363636363636363,,0.2665282109906116,,-0.6860890034744832
19.txt,6.545454545454546,,0.5993431187586024,,-0.6585674864623285

[12.txt],view,,polarity,,detail
3.txt,14.0,,0.1923443258923418,,0.6383972029779759
4.txt,8.0,,0.11687692163855547,,-0.6158278888860349
5.txt,0.9090909090909092,,0.30208084347232833,,-1.0978985274725253
1.txt,4.0,,0.19769253616811078,,-1.6254405749509018
7.txt,15.5,,0.3460113301540632,,0.13383515448180372
11.txt,10.5,,0.616304743087572,,0.9009215228290658
13.txt,3.409090909090909,,0.4464035159749054,,0.036565937760151795
17.txt,1.6363636363636362,,0.6289105439715482,,-1.1069874263377988
18.txt,6.363636363636363,,0.30773407874545494,,-0.8582212776495604
19.txt,4.909090909090909,,1.265840072920157,,-0.8456789684906639

[12.txt],view,,polarity,,detail
3.txt,11.375,,0.7258537331857244,,0.9682282754157239
4.txt,6.454545454545455,,0.6523772236264666,,-0.26802185904059084
5.txt,0.9545454545454546,,0.2191900515774752,,-0.8274177544764618
1.txt,3.0,,0.5106046198340225,,-1.333278677994373
7.txt,15.5,,0.31468337191830026,,0.47946878352422617
11.txt,10.5,,0.616304743087572,,0.9239576298408039
13.txt,3.75,,0.2754174852868953,,0.07213413259949605
17.txt,2.3181818181818183,,0.29071549802156693,,-0.8032642283942257
18.txt,6.363636363636363,,0.27682967792932245,,-0.7291220720182525
19.txt,6.136363636363637,,0.7659673572989911,,-0.7053453569694124

[19.txt],view,,polarity,,detail
3.txt,14.5,,0.13580398262146035,,1.792407577267113
4.txt,8.363636363636363,,0.0,,0.5381824854031025
5.txt,1.0909090909090908,,0.0,,0.05611184681661219
1.txt,4.0,,0.32318827905204395,,-0.4714302006617644
