the,james,points,line,two-way,late-game,right,triples,protection,display,twice,once,defensive,jump,corner,nightly,david,adjustments,atlanta,chicago,
same,pick-and-roll,thompson,ability,four,perimeter,best,team,game,his,rebounds,shumpert,timofey,mozgov,had,has,
the,rebounds,n_t,thompson,points,does,nba,were,cavs,their,game,his,had,j.r,smith,gets,up-and-down,latter,playoffs,first,
mozgov,tuesday,did,boards,waste,party,damage,out,coming,t-shirts,jones,dellavedova,kevin,love,kyrie,down,good,finding,thompson,credit,
matthew,thompson,rim,not,some,boston,blatt,redemption,occurrence,rebounding,all,dellavedova,who,irving,james,nine,the,points,shumpert,defender,
