12,shared Bowa then comparison an Gwynn king all-time abilities Gwynn interesting hit Rose Pete hits 4,256 were charts the Hall Carew Rod hits 3,053 average .328 career batting 
12,do guys Not could that Pete maybe Carew too many Rose 
