2,boosted NEWS MARKETS hike rate near-term prospects weighed while rallied dollar The crisis financial further euro the week this highs remains U.S. signs opposition growing near one-month string a austerity Spain data healthy economic 
3,pressured DXY crisis financial euro the signs opposition increasing austerity Spain 
3,said -LSB- strength USD MKTS_GLOB is Flynn Phil analyst Group Price dollar the able concerns the Reserve the -RSB- -LSB- Pressuring _ Futures Chicago being make to U.S. Federal seeming closer to -RSB- oil payments its be raising rates debt 
