1.txt,7.310627631,1.txt,5.303060041,1.txt,4.013400551,1.txt,4.250711468,1.txt,4.912928572,1.txt,3.837377201,1.txt,2.68285613,1.txt,2.233989096,1.txt,0.464231647
3.txt,-0.047231464,3.txt,-0.403755592,3.txt,-0.44337341,3.txt,-0.863264472,3.txt,-1.383049946,3.txt,-1.865868422,3.txt,-2.980645647,3.txt,-2.56187986,3.txt,-2.410102213
4.txt,-1.013943003,4.txt,2.792365415,4.txt,4.563261426,4.txt,4.855809287,4.txt,5.740232516,4.txt,6.910134722,4.txt,5.867281266,4.txt,5.878817129,4.txt,5.293631246
6.txt,-4.471107644,6.txt,-4.341376515,6.txt,-3.994215044,6.txt,-4.27226012,6.txt,-5.036025143,6.txt,-4.168524575,6.txt,-5.833024067,6.txt,-5.75398086,6.txt,-10.54592695
11.txt,-10.99367503,11.txt,-8.489317707,11.txt,-7.473184881,11.txt,-7.177818965,11.txt,-6.914253499,11.txt,-6.616419055,11.txt,-7.237476125,11.txt,-7.652991569,11.txt,-7.963248532
13.txt,-0.890255051,13.txt,1.826173095,13.txt,3.134445584,13.txt,3.853434177,13.txt,3.777926625,13.txt,4.971849093,13.txt,4.990320573,13.txt,5.304989254,13.txt,5.348730959
14.txt,0.947911967,14.txt,1.942625877,14.txt,3.093147297,14.txt,3.778406918,14.txt,2.342855672,14.txt,2.371843209,14.txt,1.273002322,14.txt,1.141047134,14.txt,-2.096279865
15.txt,-13.55845677,15.txt,-10.90824757,15.txt,-9.58999743,15.txt,-10.02729503,15.txt,-10.73523122,15.txt,-10.63604961,15.txt,-12.17237093,15.txt,-12.51899554,15.txt,-13.82775406
16.txt,6.895054736,16.txt,7.37750413,16.txt,8.248572772,16.txt,6.579084967,16.txt,5.72788468,16.txt,6.189373973,16.txt,3.918099477,16.txt,3.885981507,16.txt,2.433683431
18.txt,-1.314606455,18.txt,0.69581201,18.txt,0.656420221,18.txt,0.116639714,18.txt,-0.314106239,18.txt,-2.092816426,18.txt,-5.309030139,18.txt,-7.617605452,18.txt,-8.704098958
19.txt,-2.011641055,19.txt,-1.050431588,19.txt,0.366666589,19.txt,1.243040714,19.txt,-2.834095956,19.txt,-3.350727383,19.txt,-4.121064202,19.txt,-4.557781854,19.txt,-7.070705048
21.txt,-12.63963957,21.txt,-11.57820333,21.txt,-10.22544724,21.txt,-9.179058128,21.txt,-10.61786152,21.txt,-11.07194017,21.txt,-12.80735789,21.txt,-12.2477421,21.txt,-14.29732554
