much,really,spaniard,which,breaks,open,his,thick,saying,mutual,federer,
the,than,more,his,garros,this,court,seems,spirited,dirt,run,novak,hot,capable,votes,contests,ever,been,reason,clay-court,
the,other,their,federer,shoulder,will,begins,n_t,did,facebook,sport,generation,each,players,respect,fiery,legendary,respective,epic,roger,
the,red,federer,marcel,comfortably,granollers,andy,can,record,nadal,paris,way,staging,novak,favorite,have,mallorcan,match,suffered,french,
the,second,draw,suzanne,clay-courter,half,lenglen,spanish,believes,eventually,nadal,pretty,not,previous,has,even,alone,chip,every,will,
