2,declared begin support your Sanders supporters 5,000 about shore the we revolution a socially environmentally support the Champlain political transform to millions people country this country our economically politically 
2,offered kickoff His backdrop a quintessential campaign Park Burlington built land industrial Vermont Champlain sun-splashed Waterfront reclaimed stint Sanders Lake took where mayor boaters scene the sailboats motorboats 
