1,hiring is 6,000 centers distribution hiring Amazon is workers 6,000 staff to full-time up centers its 50 than more distribution U.S. the 
1,about Currently has workers 50,000 full-time centers the 
1,opening has been centers distribution country the speed to order up times delivery 
