[5.txt],view,,polarity,,detail
6.txt,8.307692307692308,,0.3896039645208966,,0.531341136546948
9.txt,2.4615384615384617,,0.47170992060710815,,-6.128118015485328
12.txt,3.9230769230769234,,0.2149938775207677,,-7.134715608804021
14.txt,5.0,,0.6419361985846337,,-4.159169335122655
15.txt,2.307692307692308,,0.2881049812802137,,-5.636617492050467
19.txt,1.8461538461538463,,0.1541122625231061,,-6.241769070656207
21.txt,3.1153846153846154,,0.46327248629082257,,-4.249828484534345
25.txt,6.461538461538462,,0.44344265511089903,,0.37899296659824777
26.txt,3.230769230769231,,0.3182943184747054,,-2.987960875365728
28.txt,16.615384615384617,,0.5552611907960273,,-3.864834567219284
29.txt,4.153846153846153,,0.2530487161524208,,-6.040458290411959
33.txt,43.07692307692307,,1.0324404414029908,,1.4638011944241778
36.txt,7.0,,0.4721654943961227,,0.4571444908295758
37.txt,1.346153846153846,,0.29535312628060945,,-3.728901484337384
38.txt,4.230769230769231,,0.7315306429959727,,-1.6279361860692163
41.txt,1.9230769230769231,,0.4294937707278412,,-2.178813921568902
42.txt,3.6923076923076925,,0.16305481683170484,,-4.588511042998291

[5.txt],view,,polarity,,detail
6.txt,8.307692307692308,,0.3896039645208966,,0.531341136546948
9.txt,2.4615384615384617,,0.47170992060710815,,-6.128118015485328
12.txt,3.9230769230769234,,0.2149938775207677,,-7.134715608804021
14.txt,5.0,,0.6419361985846337,,-4.159169335122655
15.txt,2.307692307692308,,0.2881049812802137,,-5.636617492050467
19.txt,1.8461538461538463,,0.1541122625231061,,-6.241769070656207
21.txt,3.1153846153846154,,0.46327248629082257,,-4.249828484534345
25.txt,6.461538461538462,,0.44344265511089903,,0.37899296659824777
26.txt,3.230769230769231,,0.3182943184747054,,-2.987960875365728
28.txt,16.615384615384617,,0.5552611907960273,,-3.864834567219284
29.txt,4.153846153846153,,0.2530487161524208,,-6.040458290411959
33.txt,43.07692307692307,,1.0324404414029908,,1.4638011944241778
36.txt,7.0,,0.4721654943961227,,0.4571444908295758
37.txt,1.346153846153846,,0.29535312628060945,,-3.728901484337384
38.txt,4.230769230769231,,0.7315306429959727,,-1.6279361860692163
41.txt,1.9230769230769231,,0.4294937707278412,,-2.178813921568902
