[0.txt],view,,polarity,,detail
1.txt,12.25,,0.9845634287314716,,-1.8332405287331204
4.txt,3.75,,0.9441927369650105,,-2.1665885634210387
6.txt,6.0,,1.0328633677988375,,-1.8982537046258154
8.txt,8.25,,1.7879563212647056,,-1.4052057319862918
9.txt,4.666666666666666,,1.745995499611037,,0.21035205338606405
10.txt,3.5,,1.2426089426788858,,-2.8259604940485774
12.txt,0.5,,0.6081929621620569,,-2.474288860281138
14.txt,2.6666666666666665,,0.8885259366941421,,-2.257379869082138
15.txt,14.166666666666668,,1.8660278816506106,,-1.416300050971946
16.txt,2.6666666666666665,,1.5695770058031817,,-2.4398836954926724
17.txt,15.75,,1.9938705267840848,,1.4692309938162245
20.txt,0.25,,0.6384681873224404,,-2.585502315714259

[0.txt],view,,polarity,,detail
1.txt,12.25,,0.9845634287314716,,-1.8332405287331204
4.txt,3.75,,0.9441927369650105,,-2.1665885634210387
6.txt,6.0,,1.0328633677988375,,-1.8982537046258154
8.txt,8.25,,1.7879563212647056,,-1.4052057319862918
9.txt,4.666666666666666,,1.745995499611037,,0.21035205338606405
10.txt,3.5,,1.2426089426788858,,-2.8259604940485774
12.txt,0.5,,0.6081929621620569,,-2.474288860281138
14.txt,2.6666666666666665,,0.8885259366941421,,-2.257379869082138
15.txt,14.166666666666668,,1.8660278816506106,,-1.416300050971946
16.txt,2.6666666666666665,,1.5695770058031817,,-2.4398836954926724
17.txt,15.75,,1.9938705267840848,,1.4692309938162245
20.txt,0.25,,0.6384681873224404,,-2.585502315714259

[17.txt],view,,polarity,,detail
1.txt,12.25,,0.6670380297313254,,-3.153614544603996
4.txt,4.166666666666667,,0.4678363925173407,,-3.317624110352628
6.txt,6.5,,0.5307760169904744,,-2.885014486451699
8.txt,7.5,,1.2745173063935897,,-2.5968093542002695
9.txt,5.333333333333333,,0.840247386769241,,-1.6865636541713793
10.txt,3.5,,0.9037186433087686,,-3.8641467584357874
12.txt,0.75,,0.24567155865282697,,-3.7160311801100514
14.txt,2.0,,0.955625573800577,,-3.551251899027547
15.txt,15.833333333333334,,1.1021349640504927,,-2.923839261311007
16.txt,4.0,,0.42665735836641516,,-3.4428044947267162
0.txt,20.833333333333336,,1.5950964214272678,,-1.4692309938162245
20.txt,0.25,,0.38661586261923075,,-3.6355314695942624

[17.txt],view,,polarity,,detail
1.txt,12.25,,0.8258007292313985,,-2.493427536668558
4.txt,3.9583333333333335,,0.7060145647411756,,-2.7421063368868333
